# stamp x y z yaw linear_v angular_v
2.499000 7.677409 -0.000183 -0.001657 -0.000545 5.555229 -0.012265
2.519000 7.788522 0.000004 -0.001657 -0.000294 5.555958 0.025429
2.539000 7.899644 0.000419 -0.001657 0.000162 5.555962 0.020111
2.559000 8.010766 0.000743 -0.001657 0.000457 5.555826 -0.002678
2.579000 8.121875 0.000537 -0.001657 0.000229 5.555274 -0.011223
2.599000 8.232984 0.000393 -0.001657 0.000047 5.555318 -0.008400
2.619000 8.344093 0.000250 -0.001657 -0.000105 5.555344 -0.007070
2.639000 8.455202 0.000100 -0.001657 -0.000248 5.555347 -0.007198
2.659000 8.566312 0.000003 -0.001657 -0.000299 5.555551 0.013122
2.679000 8.677431 0.000404 -0.001657 0.000116 5.555950 0.020457
2.699000 8.788552 0.000772 -0.001657 0.000488 5.555900 0.017955
2.719000 8.899666 0.000727 -0.001657 0.000385 5.555198 -0.020037
2.739000 9.010772 0.000414 -0.001657 0.000029 5.555166 -0.014981
2.759000 9.121878 0.000170 -0.001657 -0.000220 5.555294 -0.005352
2.779000 9.232989 0.000126 -0.001657 -0.000256 5.555463 -0.001830
2.799000 9.344100 0.000042 -0.001657 -0.000310 5.555445 -0.002966
2.819000 9.455214 0.000176 -0.001657 -0.000136 5.555792 0.015804
2.839000 9.566333 0.000451 -0.001657 0.000158 5.555807 0.013288
2.859000 9.677450 0.000603 -0.001657 0.000274 5.555434 -0.017616
2.879000 9.788553 0.000055 -0.001657 -0.000277 5.554927 -0.026476
2.899000 9.899655 -0.000426 -0.001657 -0.000752 5.554978 -0.022797
2.919000 10.010762 -0.000499 -0.001657 -0.000741 5.555742 0.015755
2.939000 10.121880 -0.000309 -0.001657 -0.000471 5.555760 0.010676
2.959000 10.232995 -0.000188 -0.001657 -0.000293 5.555614 0.004572
2.979000 10.344109 -0.000177 -0.001657 -0.000240 5.555573 0.002739
2.999000 10.455223 -0.000140 -0.001657 -0.000176 5.555582 0.003348
3.019000 10.566340 0.000108 -0.001657 0.000099 5.555888 0.020117
3.039000 10.677460 0.000496 -0.001657 0.000483 5.555903 0.017975
3.059000 10.788580 0.000796 -0.001657 0.000710 5.555686 -0.011508
3.079000 10.899685 0.000365 -0.001657 0.000232 5.555011 -0.023611
3.099000 11.010788 0.000000 -0.001657 -0.000180 5.555066 -0.019594
3.119000 11.121895 -0.000084 -0.001657 -0.000246 5.555584 0.006936
3.139000 11.233010 0.000002 -0.001657 -0.000136 5.555599 0.003662
3.159000 11.344124 0.000062 -0.001657 -0.000052 5.555624 0.006745
3.179000 11.455240 0.000217 -0.001657 0.000108 5.555682 0.007924
3.199000 11.566356 0.000376 -0.001657 0.000260 5.555673 0.007514
3.219000 11.677465 0.000125 -0.001657 -0.000028 5.555004 -0.028288
3.239000 11.788566 -0.000395 -0.001657 -0.000552 5.554962 -0.023519
3.259000 11.899668 -0.000804 -0.001657 -0.000885 5.555012 0.006236
3.279000 12.010786 -0.000488 -0.001657 -0.000506 5.555917 0.018777
3.299000 12.121905 -0.000249 -0.001657 -0.000191 5.555840 0.014704
3.319000 12.233022 -0.000152 -0.001657 -0.000069 5.555575 0.000614
3.339000 12.344135 -0.000136 -0.001657 -0.000041 5.555558 0.002436
3.359000 12.455249 -0.000061 -0.001657 0.000047 5.555650 0.010380
3.379000 12.566367 0.000216 -0.001657 0.000314 5.555794 0.013253
3.399000 12.677485 0.000493 -0.001657 0.000565 5.555776 0.012317
3.419000 12.788596 0.000349 -0.001657 0.000352 5.555086 -0.025371
3.439000 12.899699 -0.000071 -0.001657 -0.000111 5.555045 -0.020336
3.459000 13.010792 -0.000387 -0.001657 -0.000404 5.554794 0.002608
3.479000 13.121907 -0.000179 -0.001657 -0.000181 5.555749 0.010962
3.499000 13.233024 -0.000033 -0.001657 -0.000002 5.555696 0.008294
3.519000 13.344139 0.000115 -0.001657 0.000150 5.555671 0.007012
3.539000 13.455255 0.000268 -0.001657 0.000291 5.555664 0.007135
3.559000 13.566370 0.000347 -0.001657 0.000319 5.555378 -0.014903
3.579000 13.677475 -0.000059 -0.001657 -0.000104 5.555063 -0.020318
3.599000 13.788579 -0.000426 -0.001657 -0.000477 5.555093 -0.018128
3.619000 13.899688 -0.000381 -0.001657 -0.000376 5.555828 0.020049
3.639000 14.010808 -0.000068 -0.001657 -0.000019 5.555852 0.014979
3.659000 14.121927 0.000167 -0.001657 0.000220 5.555706 0.004622
3.679000 14.233041 0.000213 -0.001657 0.000256 5.555558 0.002114
3.699000 14.344155 0.000300 -0.001657 0.000314 5.555575 0.003103
3.719000 14.455265 0.000167 -0.001657 0.000141 5.555227 -0.015820
3.739000 14.566371 -0.000107 -0.001657 -0.000153 5.555206 -0.013335
3.759000 14.677478 -0.000283 -0.001657 -0.000291 5.555416 0.015155
