# stamp x y z yaw vx vy vz angular_v
1.770000 2.559961 0.000001 -0.001656 -0.000001 4.886785 0.000001 -0.116834 0.000113
1.790000 2.659838 0.000002 -0.001656 -0.000000 4.982370 -0.000004 -0.116834 0.000109
1.810000 2.761628 0.000003 -0.001656 0.000000 5.077951 -0.000055 -0.116834 0.000064
1.830000 2.865328 0.000002 -0.001656 -0.000001 5.173527 -0.000111 -0.116835 0.000032
1.850000 2.970940 0.000002 -0.001656 -0.000001 5.269092 -0.000089 -0.116838 0.000096
1.870000 3.078459 -0.000002 -0.001656 0.000003 5.365391 -0.001108 -0.116837 0.001193
1.890000 3.187748 -0.000029 -0.001656 0.000035 5.461372 -0.000160 -0.116815 0.000316
1.910000 3.298301 -0.000024 -0.001656 0.000036 5.555518 0.000202 -0.116815 -0.000280
1.930000 3.409459 -0.000020 -0.001656 0.000034 5.555672 0.000178 -0.116833 -0.000016
1.950000 3.520572 -0.000016 -0.001657 0.000034 5.555515 0.000177 -0.116850 -0.000005
1.970000 3.631684 -0.000022 -0.001657 0.000025 5.555500 -0.000578 -0.116856 -0.000715
1.990000 3.742796 -0.000032 -0.001657 0.000012 5.555499 -0.000500 -0.116857 -0.000617
2.010000 3.853909 -0.000039 -0.001657 0.000004 5.555509 0.000200 -0.116858 0.000180
2.030000 3.965021 -0.000030 -0.001657 0.000012 5.555520 0.000392 -0.116858 0.000374
2.050000 4.076134 -0.000022 -0.001657 0.000018 5.555518 0.000358 -0.116858 0.000298
2.070000 4.187247 -0.000014 -0.001657 0.000024 5.555518 0.000408 -0.116858 0.000310
2.090000 4.298360 -0.000006 -0.001657 0.000030 5.555518 0.000440 -0.116858 0.000308
2.110000 4.409472 0.000000 -0.001657 0.000032 5.555507 -0.000403 -0.116858 -0.000624
2.130000 4.520584 -0.000016 -0.001657 0.000013 5.555492 -0.000769 -0.116858 -0.000915
2.150000 4.631697 -0.000030 -0.001657 -0.000003 5.555494 -0.000759 -0.116858 -0.000807
2.170000 4.742809 -0.000035 -0.001657 -0.000008 5.555511 0.000068 -0.116858 0.000063
2.190000 4.853922 -0.000036 -0.001657 -0.000008 5.555512 -0.000129 -0.116858 -0.000065
2.210000 4.965034 -0.000036 -0.001657 -0.000006 5.555518 0.000387 -0.116858 0.000452
2.230000 5.076147 -0.000025 -0.001657 0.000005 5.555526 0.000522 -0.116858 0.000557
2.250000 5.187260 -0.000014 -0.001657 0.000016 5.555525 0.000536 -0.116858 0.000506
2.270000 5.298373 -0.000005 -0.001657 0.000023 5.555521 0.000397 -0.116858 0.000319
2.290000 5.409485 0.000004 -0.001657 0.000030 5.555520 0.000472 -0.116858 0.000343
2.310000 5.520598 0.000010 -0.001657 0.000031 5.555506 -0.000563 -0.116858 -0.000752
2.330000 5.631710 -0.000009 -0.001657 0.000010 5.555490 -0.000879 -0.116858 -0.001019
2.350000 5.742822 -0.000026 -0.001657 -0.000009 5.555492 -0.000886 -0.116858 -0.000912
2.370000 5.853935 -0.000032 -0.001657 -0.000014 5.555510 0.000036 -0.116858 0.000058
2.390000 5.965047 -0.000033 -0.001657 -0.000014 5.555510 -0.000182 -0.116858 -0.000084
2.410000 6.076160 -0.000035 -0.001657 -0.000013 5.555515 0.000229 -0.116858 0.000315
2.430000 6.187272 -0.000028 -0.001657 -0.000005 5.555520 0.000298 -0.116858 0.000375
2.450000 6.298385 -0.000022 -0.001657 0.000002 5.555519 0.000311 -0.116858 0.000343
2.470000 6.409498 -0.000012 -0.001657 0.000012 5.555525 0.000628 -0.116858 0.000604
2.490000 6.520611 0.000001 -0.001657 0.000024 5.555525 0.000637 -0.116858 0.000568
