# stamp x y z yaw linear_v angular_v
4.299000 16.048906 0.004476 -0.001649 0.003348 5.550371 0.093718
4.319000 16.159990 0.004438 -0.001646 0.003061 5.555335 -0.047192
4.339000 16.271054 0.003162 -0.001646 0.001518 5.550191 -0.080241
4.359000 16.382118 0.002696 -0.001652 0.000784 5.555295 -0.019866
4.379000 16.493221 0.002306 -0.001655 0.000286 5.554896 -0.028633
4.399000 16.604312 0.001372 -0.001657 -0.000754 5.553677 -0.094447
4.419000 16.715381 -0.000921 -0.001657 -0.002946 5.553533 -0.108068
4.439000 16.826448 -0.003082 -0.001657 -0.004809 5.552988 -0.078751
4.459000 16.937525 -0.003113 -0.001655 -0.004272 5.555146 0.059873
4.479000 17.048658 -0.001020 -0.001643 -0.001783 5.553506 0.148349
4.499000 17.159738 0.000966 -0.001648 0.000417 5.551014 0.065400
4.519000 17.270843 0.000766 -0.001652 0.000330 5.555255 -0.032296
4.539000 17.381942 0.000636 -0.001654 0.000125 5.555256 0.001430
4.559000 17.493039 -0.000138 -0.001656 -0.000691 5.553963 -0.055708
4.579000 17.604123 -0.001196 -0.001657 -0.001697 5.554423 -0.044842
4.599000 17.715208 -0.001614 -0.001657 -0.001822 5.553386 0.030577
4.619000 17.826321 0.000550 -0.001653 0.000469 5.556020 0.145476
4.639000 17.937432 0.003670 -0.001652 0.003542 5.553556 0.137379
4.659000 18.048534 0.004460 -0.001650 0.003950 5.556356 -0.009636
4.679000 18.159626 0.003062 -0.001632 0.002224 5.551031 -0.106887
4.699000 18.270632 0.001465 -0.001642 0.000353 5.547367 -0.049999
4.719000 18.381714 0.001341 -0.001651 0.000061 5.554728 -0.015929
4.739000 18.492810 0.000845 -0.001655 -0.000427 5.552542 -0.034357
4.759000 18.603883 -0.000557 -0.001657 -0.001795 5.553764 -0.080138
4.779000 18.714960 -0.002193 -0.001657 -0.003276 5.553669 -0.069614
4.799000 18.826032 -0.003202 -0.001658 -0.003825 5.553135 0.010366
4.819000 18.937147 -0.001627 -0.001653 -0.001913 5.556399 0.125467
4.839000 19.048258 0.000831 -0.001652 0.000773 5.552981 0.117570
4.859000 19.159378 0.001697 -0.001654 0.001668 5.556900 0.015805
4.879000 19.270511 0.002405 -0.001656 0.002212 5.556111 0.037479
4.899000 19.381658 0.002915 -0.001657 0.002395 5.557545 -0.040558
4.919000 19.492748 0.001746 -0.001656 0.001041 5.553715 -0.067140
4.939000 19.603832 0.000862 -0.001657 -0.000037 5.554347 -0.053480
4.959000 19.714905 -0.001002 -0.001657 -0.001932 5.553491 -0.113203
4.979000 19.825974 -0.003260 -0.001657 -0.004035 5.553423 -0.098510
4.999000 19.936929 -0.004261 -0.001644 -0.004353 5.545716 -0.010635
5.019000 20.047782 -0.001692 -0.001466 -0.001275 5.544232 0.137057
5.039000 20.158702 0.003557 -0.001361 0.004129 5.544317 0.275245
5.059000 20.269689 0.010886 -0.001349 0.011022 5.542959 0.362742
5.079000 20.380706 0.019475 -0.001487 0.018550 5.551308 0.387340
5.099000 20.491782 0.028026 -0.001593 0.025297 5.554823 0.315412
5.119000 20.602852 0.036709 -0.001637 0.031357 5.552518 0.313314
5.139000 20.713839 0.046427 -0.001651 0.037784 5.545263 0.339229
5.159000 20.824394 0.059699 -0.001580 0.047059 5.520250 0.457871
5.179000 20.934669 0.076334 -0.001336 0.058590 5.509754 0.570298
5.199000 21.044711 0.094837 -0.001301 0.070710 5.496527 0.600367
5.219000 21.154884 0.112718 -0.001485 0.080940 5.515968 0.477527
5.239000 21.265220 0.129973 -0.001595 0.089577 5.519481 0.432620
5.259000 21.375548 0.147539 -0.001638 0.097385 5.525472 0.384056
5.279000 21.485832 0.165529 -0.001651 0.104806 5.520339 0.386212
5.299000 21.595957 0.184620 -0.001655 0.112484 5.512318 0.403697
5.319000 21.705932 0.204700 -0.001656 0.120317 5.506311 0.406452
5.339000 21.815794 0.225594 -0.001657 0.128155 5.498788 0.409394
5.359000 21.925041 0.249753 -0.001618 0.138399 5.452358 0.526920
5.379000 22.033299 0.277196 -0.001361 0.150848 5.402678 0.630015
5.399000 22.141050 0.306305 -0.001318 0.163545 5.385821 0.631769
5.419000 22.249074 0.334236 -0.001495 0.173659 5.414979 0.476671
5.439000 22.357263 0.361305 -0.001597 0.182027 5.396441 0.437885
5.459000 22.465044 0.389568 -0.001637 0.190529 5.387012 0.457697
5.479000 22.572610 0.418949 -0.001650 0.199273 5.379602 0.464856
5.499000 22.679756 0.450142 -0.001654 0.209035 5.343681 0.521261
5.519000 22.785694 0.485718 -0.001447 0.221765 5.280079 0.646541
5.539000 22.890709 0.523823 -0.001277 0.235946 5.241645 0.716535
5.559000 22.995358 0.562965 -0.001378 0.249899 5.237896 0.706393
5.579000 23.100310 0.601788 -0.001544 0.261976 5.261081 0.587575
5.599000 23.205231 0.640654 -0.001619 0.272419 5.250779 0.479183
5.619000 23.310551 0.677636 -0.001641 0.279912 5.264230 0.340127
5.639000 23.415459 0.714648 -0.001649 0.286845 5.225035 0.376627
5.659000 23.520214 0.751880 -0.001653 0.292986 5.245418 0.284726
5.679000 23.625039 0.788785 -0.001655 0.298229 5.231347 0.278804
5.699000 23.729083 0.827593 -0.001647 0.305027 5.174436 0.354826
5.719000 23.831669 0.870714 -0.001452 0.315119 5.121609 0.498246
5.739000 23.933317 0.916812 -0.001336 0.327472 5.069812 0.616759
5.759000 24.034234 0.964929 -0.001384 0.340510 5.034320 0.663911
5.779000 24.134987 1.013469 -0.001540 0.352894 5.043249 0.590279
5.799000 24.235781 1.062044 -0.001617 0.363915 5.048820 0.519275
5.819000 24.336569 1.110587 -0.001645 0.373726 5.032730 0.489417
5.839000 24.436707 1.160342 -0.001653 0.383727 4.999727 0.505705
5.859000 24.537397 1.208751 -0.001651 0.390812 5.048758 0.303199
5.879000 24.638814 1.254993 -0.001620 0.395301 5.079974 0.193865
5.899000 24.739593 1.302240 -0.001617 0.400949 5.013562 0.327295
5.919000 24.838507 1.353701 -0.001446 0.410178 4.946507 0.452674
5.939000 24.936101 1.408430 -0.001365 0.421421 4.863577 0.563671
5.959000 25.032532 1.465343 -0.001380 0.433931 4.809700 0.654565
5.979000 25.128225 1.523566 -0.001524 0.446775 4.784999 0.635567
5.999000 25.223938 1.581930 -0.001610 0.458425 4.799851 0.563501
6.019000 25.319358 1.640885 -0.001642 0.469399 4.766398 0.563055
6.039000 25.413983 1.701213 -0.001652 0.480683 4.723975 0.585011
6.059000 25.506320 1.764719 -0.001610 0.494783 4.572285 0.723903
6.079000 25.596106 1.831717 -0.001389 0.511327 4.464261 0.841147
6.099000 25.684823 1.900303 -0.001388 0.527724 4.453773 0.772181
6.119000 25.774895 1.966964 -0.001534 0.540269 4.525643 0.580016
6.139000 25.865229 2.032955 -0.001608 0.550773 4.487533 0.533994
6.159000 25.954499 2.100080 -0.001641 0.561393 4.448199 0.522270
6.179000 26.043109 2.167955 -0.001652 0.571913 4.409946 0.524944
6.199000 26.130936 2.236764 -0.001656 0.582506 4.370783 0.528458
6.219000 26.218012 2.306461 -0.001657 0.593086 4.334093 0.529475
6.239000 26.304319 2.377058 -0.001657 0.603687 4.292660 0.539560
6.259000 26.388567 2.450116 -0.001650 0.616526 4.172641 0.671194
6.279000 26.470467 2.525802 -0.001602 0.631119 4.068478 0.740728
6.299000 26.551515 2.602599 -0.001614 0.645465 4.080768 0.670320
6.319000 26.634243 2.677762 -0.001636 0.656106 4.154475 0.467290
6.339000 26.716756 2.753035 -0.001647 0.665638 4.086922 0.500472
6.359000 26.799532 2.827904 -0.001653 0.673426 4.174846 0.323099
6.379000 26.882822 2.902020 -0.001655 0.679743 4.136641 0.337249
6.399000 26.964026 2.978084 -0.001648 0.688476 4.037607 0.502544
6.419000 27.042263 3.057659 -0.001469 0.700799 3.912134 0.611136
6.439000 27.118184 3.139714 -0.001396 0.714590 3.776233 0.692304
6.459000 27.192649 3.223223 -0.001456 0.728897 3.701836 0.723717
6.479000 27.266708 3.307138 -0.001573 0.742541 3.704287 0.663349
6.499000 27.340904 3.390913 -0.001629 0.754257 3.728589 0.520820
6.519000 27.416800 3.472875 -0.001634 0.762317 3.807203 0.359493
6.539000 27.492606 3.554572 -0.001642 0.769304 3.761648 0.369219
6.559000 27.568205 3.636368 -0.001650 0.775445 3.796054 0.275827
6.579000 27.643941 3.717913 -0.001655 0.780828 3.770427 0.275250
6.599000 27.718170 3.800741 -0.001648 0.788222 3.695269 0.428959
6.619000 27.789430 3.886296 -0.001496 0.799311 3.565431 0.551126
6.639000 27.858148 3.974271 -0.001417 0.811645 3.428088 0.622054
6.659000 27.924981 4.063875 -0.001444 0.824738 3.327168 0.673582
6.679000 27.990659 4.154534 -0.001557 0.838252 3.270436 0.680129
6.699000 28.056016 4.245544 -0.001621 0.850900 3.273142 0.616154
6.719000 28.120661 4.336822 -0.001646 0.862740 3.203521 0.601913
6.739000 28.183964 4.428813 -0.001654 0.874743 3.139530 0.618292
6.759000 28.244353 4.522821 -0.001579 0.889725 3.002301 0.760993
6.779000 28.301717 4.619012 -0.001384 0.906279 2.853162 0.839331
6.799000 28.357052 4.716285 -0.001365 0.923051 2.769589 0.806886
6.819000 28.413543 4.813145 -0.001518 0.936735 2.847271 0.647621
6.839000 28.470443 4.909646 -0.001604 0.948471 2.823172 0.581587
6.859000 28.526618 5.006358 -0.001640 0.959351 2.806928 0.539050
6.879000 28.582054 5.103415 -0.001652 0.969939 2.752468 0.539904
6.899000 28.637183 5.200500 -0.001655 0.979257 2.780404 0.413668
6.919000 28.695234 5.295663 -0.001499 0.984221 2.920249 0.220554
6.939000 28.754749 5.389625 -0.001347 0.987035 2.960104 0.139627
6.959000 28.812208 5.484113 -0.001482 0.993809 2.877369 0.339856
6.979000 28.867204 5.579870 -0.001544 1.003582 2.749439 0.487049
6.999000 28.918951 5.677629 -0.001483 1.014238 2.566505 0.513250
7.019000 28.967749 5.777581 -0.001367 1.025568 2.419929 0.579346
7.039000 29.014395 5.878589 -0.001340 1.038275 2.314123 0.648535
7.059000 29.059438 5.980463 -0.001466 1.051703 2.221929 0.690382
7.079000 29.103086 6.083049 -0.001581 1.065088 2.164631 0.665073
7.099000 29.145274 6.186043 -0.001631 1.078820 2.075377 0.712412
7.119000 29.183767 6.290585 -0.001465 1.094956 1.910954 0.804448
7.139000 29.219485 6.396483 -0.001350 1.112278 1.767786 0.872723
7.159000 29.253808 6.503112 -0.001438 1.128974 1.713491 0.822520
7.179000 29.288156 6.609766 -0.001569 1.143989 1.711334 0.726407
7.199000 29.322558 6.716284 -0.001627 1.156886 1.745113 0.598053
7.219000 29.359586 6.821776 -0.001501 1.165618 1.867921 0.416264
7.239000 29.397809 6.926639 -0.001383 1.172108 1.909607 0.299007
7.259000 29.437126 7.030921 -0.001511 1.176389 1.994869 0.188682
7.279000 29.476812 7.134858 -0.001600 1.179821 1.960017 0.189913
7.299000 29.514321 7.239342 -0.001630 1.185723 1.870833 0.335588
7.319000 29.548842 7.344455 -0.001536 1.195692 1.719786 0.482657
7.339000 29.579977 7.450282 -0.001468 1.207181 1.549864 0.564814
7.359000 29.608042 7.557529 -0.001387 1.219508 1.385522 0.631621
7.379000 29.633455 7.665757 -0.001315 1.233146 1.241877 0.684473
7.399000 29.656807 7.774559 -0.001374 1.247477 1.144504 0.722716
7.419000 29.678649 7.883968 -0.001526 1.262014 1.068674 0.736069
7.439000 29.699536 7.993629 -0.001611 1.275909 1.027576 0.686517
7.459000 29.718256 8.103502 -0.001642 1.290403 0.888401 0.742501
7.479000 29.734264 8.213562 -0.001645 1.306058 0.755567 0.796028
7.499000 29.748083 8.324149 -0.001646 1.322061 0.662143 0.800223
7.519000 29.760919 8.435015 -0.001651 1.337426 0.622974 0.755458
7.539000 29.772522 8.545878 -0.001654 1.352339 0.547165 0.748492
7.559000 29.784719 8.656812 -0.001651 1.364599 0.635006 0.576886
7.579000 29.798291 8.767770 -0.001632 1.374389 0.680495 0.458136
7.599000 29.812273 8.878521 -0.001635 1.382075 0.716089 0.346301
7.619000 29.829488 8.988739 -0.001452 1.385703 0.870562 0.172713
7.639000 29.849081 9.098487 -0.001316 1.386849 0.992541 0.038698
7.659000 29.870038 9.207568 -0.001350 1.386407 1.047269 -0.034697
7.679000 29.891112 9.316473 -0.001513 1.385620 1.031026 -0.016256
7.699000 29.910077 9.425673 -0.001601 1.387346 0.912681 0.111811
