# stamp x y z yaw linear_v angular_v
4.323000 15.313424 0.024984 -0.001430 0.022626 5.563308 -0.029350
4.343000 15.424579 0.025300 -0.001274 0.020502 5.555589 -0.135630
4.363000 15.535657 0.023332 -0.001331 0.016019 5.558111 -0.250247
4.383000 15.646743 0.019032 -0.001351 0.009922 5.557995 -0.335476
4.403000 15.757752 0.013104 -0.001467 0.002614 5.551144 -0.391000
4.423000 15.868642 0.004970 -0.001556 -0.006006 5.544994 -0.461312
4.443000 15.979413 -0.004862 -0.001607 -0.015350 5.541623 -0.496282
4.463000 16.090144 -0.012617 -0.001594 -0.021108 5.541201 -0.298335
4.483000 16.201025 -0.017989 -0.001503 -0.023522 5.546930 -0.115635
4.503000 16.312049 -0.020553 -0.001432 -0.023345 5.552941 0.017785
4.523000 16.423179 -0.020485 -0.001352 -0.020734 5.560239 0.168272
4.543000 16.534401 -0.018366 -0.001316 -0.016298 5.560281 0.256227
4.563000 16.645599 -0.013745 -0.001354 -0.009614 5.561643 0.350878
4.583000 16.756787 -0.006871 -0.001323 -0.001542 5.558036 0.433937
4.603000 16.867900 0.001222 -0.001429 0.006787 5.553418 0.411660
4.623000 16.979076 0.008038 -0.001565 0.012973 5.563493 0.281696
4.643000 17.090289 0.014601 -0.001626 0.018230 5.561124 0.272081
4.663000 17.201498 0.018831 -0.001551 0.019836 5.565768 0.061169
4.683000 17.312779 0.020104 -0.001349 0.018803 5.575391 -0.077148
4.703000 17.423994 0.018941 -0.001301 0.015440 5.565370 -0.201305
4.723000 17.535111 0.015287 -0.001329 0.010070 5.559391 -0.294302
4.743000 17.646165 0.010076 -0.001417 0.003591 5.553569 -0.355558
4.763000 17.757110 0.002589 -0.001526 -0.004600 5.549494 -0.425726
4.783000 17.867915 -0.007155 -0.001510 -0.014037 5.541044 -0.502828
4.803000 17.978522 -0.016934 -0.001559 -0.022191 5.531781 -0.404856
4.823000 18.089149 -0.024032 -0.001556 -0.026412 5.534970 -0.207103
4.843000 18.199917 -0.028614 -0.001488 -0.027504 5.540461 -0.060687
4.863000 18.310898 -0.030372 -0.001370 -0.026311 5.551702 0.100203
4.883000 18.422081 -0.030123 -0.001303 -0.023246 5.558488 0.168579
4.903000 18.533200 -0.028386 -0.001437 -0.018613 5.551929 0.276992
4.923000 18.644361 -0.023405 -0.001376 -0.011429 5.560572 0.377446
4.943000 18.755532 -0.016333 -0.001292 -0.002911 5.556066 0.455437
4.963000 18.866619 -0.007508 -0.001402 0.006481 5.551918 0.506543
4.983000 18.977666 0.002559 -0.001550 0.016068 5.555930 0.493932
5.003000 19.088843 0.011585 -0.001610 0.023251 5.562419 0.350173
5.023000 19.200178 0.017749 -0.001500 0.026283 5.570922 0.142517
5.043000 19.311592 0.021280 -0.001400 0.026546 5.579130 0.009246
5.063000 19.423023 0.022076 -0.001359 0.024415 5.583809 -0.136366
5.083000 19.534284 0.020587 -0.001317 0.020268 5.562690 -0.234575
5.103000 19.645315 0.017301 -0.001396 0.014363 5.551296 -0.320753
5.123000 19.756253 0.010680 -0.001378 0.006067 5.554880 -0.430391
5.143000 19.867123 0.001950 -0.001295 -0.003431 5.536095 -0.475476
5.163000 19.977527 -0.004896 -0.001437 -0.009590 5.521058 -0.310412
5.183000 20.087709 -0.009352 -0.001566 -0.012501 5.509684 -0.142988
5.203000 20.197759 -0.010921 -0.001573 -0.012532 5.503883 -0.002986
5.223000 20.307807 -0.009602 -0.001471 -0.009759 5.500397 0.140733
5.243000 20.418030 -0.005491 -0.001394 -0.004534 5.497454 0.274537
5.263000 20.528122 0.001567 -0.001391 0.003075 5.491193 0.383308
5.283000 20.638563 0.011484 -0.001367 0.012649 5.531197 0.490524
5.303000 20.749052 0.024067 -0.001332 0.024210 5.515355 0.567743
5.323000 20.858950 0.040188 -0.001454 0.037558 5.489119 0.636424
5.343000 20.968345 0.059864 -0.001462 0.052859 5.462340 0.741666
5.363000 21.077830 0.081384 -0.001480 0.068505 5.468074 0.797119
5.383000 21.187368 0.103584 -0.001580 0.083613 5.471943 0.749115
5.403000 21.297046 0.125676 -0.001630 0.096534 5.492909 0.611656
5.423000 21.407074 0.145476 -0.001585 0.105825 5.512065 0.445232
5.443000 21.516998 0.164497 -0.001578 0.113567 5.479585 0.400235
5.463000 21.626144 0.186732 -0.001594 0.123359 5.447948 0.521239
5.483000 21.734750 0.212049 -0.001413 0.135307 5.419478 0.615525
5.503000 21.842677 0.239865 -0.001310 0.148778 5.386707 0.692869
5.523000 21.950039 0.271134 -0.001344 0.163691 5.360182 0.735099
5.543000 22.056661 0.305004 -0.001317 0.179693 5.325095 0.793690
5.563000 22.163576 0.337509 -0.001421 0.192079 5.356646 0.611322
5.583000 22.271280 0.367734 -0.001441 0.200781 5.394363 0.395079
5.603000 22.379480 0.395555 -0.001350 0.206323 5.418551 0.247153
5.623000 22.488137 0.420884 -0.001366 0.209080 5.436616 0.098855
5.643000 22.596913 0.444276 -0.001343 0.209643 5.443489 0.006490
5.663000 22.706095 0.465476 -0.001357 0.207402 5.470306 -0.136130
5.683000 22.815623 0.484633 -0.001351 0.203698 5.477012 -0.199617
5.703000 22.924548 0.504192 -0.001493 0.201249 5.429019 -0.094680
5.723000 23.032335 0.526379 -0.001568 0.203133 5.387321 0.097907
5.743000 23.139321 0.551662 -0.001552 0.207939 5.347823 0.211860
5.763000 23.245616 0.580617 -0.001493 0.214812 5.308873 0.326588
5.783000 23.351266 0.612995 -0.001435 0.223908 5.271978 0.452951
5.803000 23.456119 0.648519 -0.001395 0.235572 5.226181 0.583308
5.823000 23.560030 0.687556 -0.001414 0.249373 5.177828 0.689917
5.843000 23.663057 0.729943 -0.001374 0.265340 5.136073 0.819122
5.863000 23.764698 0.775809 -0.001371 0.283994 5.068697 0.926156
5.883000 23.864964 0.825734 -0.001413 0.304292 4.995383 1.030159
5.903000 23.964225 0.878610 -0.001397 0.324662 4.985151 0.964964
5.923000 24.064682 0.929544 -0.001488 0.340596 5.039164 0.763709
5.943000 24.165798 0.978858 -0.001495 0.353799 5.056464 0.613836
5.963000 24.266406 1.028240 -0.001580 0.365537 5.006670 0.587594
5.983000 24.365901 1.079357 -0.001630 0.378014 4.950434 0.644906
6.003000 24.464073 1.133022 -0.001647 0.392116 4.870568 0.729238
6.023000 24.560132 1.190662 -0.001542 0.408700 4.775265 0.840170
6.043000 24.654689 1.251008 -0.001468 0.426569 4.705893 0.900659
6.063000 24.747877 1.313743 -0.001554 0.445209 4.631933 0.957096
6.083000 24.839879 1.378410 -0.001616 0.464301 4.588554 0.959080
6.103000 24.932176 1.442877 -0.001629 0.480708 4.650317 0.781375
6.123000 25.026287 1.504743 -0.001461 0.491794 4.723241 0.530867
6.143000 25.121245 1.564398 -0.001352 0.499559 4.764818 0.353158
6.163000 25.217337 1.621719 -0.001387 0.503639 4.821914 0.187650
6.183000 25.314480 1.676417 -0.001400 0.504975 4.859430 0.035406
6.203000 25.411824 1.730029 -0.001424 0.505183 4.852890 0.039725
6.223000 25.507899 1.786407 -0.001552 0.507887 4.785784 0.170518
6.243000 25.602780 1.844584 -0.001615 0.512620 4.724130 0.270452
6.263000 25.695166 1.906370 -0.001581 0.522487 4.646098 0.479765
6.283000 25.786308 1.971247 -0.002150 0.534195 4.635210 0.481807
6.303000 25.875619 2.038854 -0.002868 0.547254 4.454234 0.677968
6.323000 25.961298 2.111119 -0.001726 0.564008 4.298857 0.823681
6.343000 26.046369 2.183964 -0.001486 0.580558 4.261035 0.823351
6.363000 26.133180 2.254546 -0.001488 0.592181 4.356908 0.584561
6.383000 26.221515 2.323382 -0.001494 0.599317 4.428248 0.352077
6.403000 26.310979 2.390229 -0.001487 0.603923 4.474457 0.238487
6.423000 26.399769 2.457377 -0.001572 0.609009 4.394870 0.294988
6.443000 26.487127 2.526341 -0.001626 0.615698 4.349047 0.361013
6.463000 26.572016 2.598235 -0.001582 0.625999 4.216997 0.540280
6.483000 26.654282 2.673386 -0.001428 0.638726 4.099565 0.664981
6.503000 26.734734 2.750797 -0.001368 0.653285 4.002239 0.743651
6.523000 26.813005 2.830747 -0.001399 0.669629 3.903410 0.839623
6.543000 26.889387 2.912904 -0.001415 0.687167 3.815251 0.908550
6.563000 26.963571 2.997302 -0.001500 0.707625 3.705173 1.020838
6.583000 27.034942 3.084087 -0.001521 0.729279 3.561313 1.072672
6.603000 27.105301 3.171687 -0.001498 0.748935 3.552534 0.941490
6.623000 27.178382 3.256871 -0.001397 0.762417 3.673245 0.662519
6.643000 27.253151 3.340653 -0.001349 0.771498 3.744665 0.417746
6.663000 27.329429 3.422468 -0.001360 0.777045 3.822424 0.248125
6.683000 27.406383 3.503025 -0.001449 0.780838 3.848623 0.183411
6.703000 27.483327 3.583386 -0.001569 0.783246 3.871128 0.057931
6.723000 27.563157 3.660535 -0.001486 0.781504 4.005982 -0.100680
6.743000 27.644926 3.735489 -0.001373 0.777521 4.093222 -0.206357
6.763000 27.725003 3.812092 -0.001419 0.777239 4.003316 0.030282
6.783000 27.802601 3.891710 -0.001407 0.779728 3.879329 0.142867
6.803000 27.878158 3.973614 -0.001396 0.785723 3.779377 0.323085
6.823000 27.951765 4.057163 -0.001495 0.795489 3.683308 0.502382
6.843000 28.022528 4.143159 -0.001505 0.806917 3.541239 0.575711
6.863000 28.090841 4.231396 -0.001484 0.820443 3.414454 0.674996
6.883000 28.156334 4.321899 -0.001469 0.835197 3.274823 0.744589
6.903000 28.219597 4.414051 -0.001458 0.852621 3.170967 0.889292
6.923000 28.280910 4.506961 -0.001546 0.873520 3.065178 1.037503
6.943000 28.339171 4.601423 -0.001576 0.895541 2.908660 1.091792
6.963000 28.393405 4.698438 -0.001462 0.916588 2.694007 1.070652
6.983000 28.444083 4.797731 -0.001344 0.937435 2.507737 1.043645
7.003000 28.493546 4.898062 -0.001371 0.957394 2.499903 0.961426
7.023000 28.545236 4.997813 -0.001453 0.972976 2.589266 0.749060
7.043000 28.597893 5.097027 -0.001406 0.985744 2.625104 0.627625
7.063000 28.647740 5.197108 -0.001492 1.000584 2.482791 0.747922
7.083000 28.694394 5.298917 -0.001443 1.016883 2.328811 0.817948
7.103000 28.740219 5.401032 -0.001414 1.031801 2.319946 0.712791
7.123000 28.788529 5.501700 -0.001494 1.041519 2.418238 0.495306
7.143000 28.839072 5.601355 -0.001514 1.047144 2.530905 0.288012
7.163000 28.890997 5.700081 -0.001525 1.051827 2.614930 0.211371
7.183000 28.942025 5.799013 -0.001598 1.056741 2.509049 0.294818
7.203000 28.992304 5.898395 -0.001636 1.061512 2.535744 0.182570
7.223000 29.045512 5.995851 -0.001518 1.062664 2.667033 0.038187
7.243000 29.100222 6.092174 -0.001385 1.062452 2.737192 0.007022
7.263000 29.153143 6.188431 -0.001506 1.066536 2.652174 0.193812
7.283000 29.204116 6.285046 -0.001592 1.074576 2.560197 0.394858
7.303000 29.252217 6.382212 -0.001606 1.085230 2.397060 0.509243
7.323000 29.296595 6.480234 -0.001574 1.096978 2.222011 0.575083
7.343000 29.338095 6.579671 -0.001546 1.110027 2.074672 0.644881
7.363000 29.376250 6.681420 -0.001450 1.123154 1.898383 0.665986
7.383000 29.411621 6.785371 -0.001371 1.137060 1.759228 0.708618
7.403000 29.444669 6.890607 -0.001378 1.153054 1.663731 0.841132
7.423000 29.475237 6.996516 -0.001499 1.171396 1.517709 0.897082
7.443000 29.502360 7.103534 -0.001508 1.190653 1.355944 0.959234
7.463000 29.527009 7.210359 -0.001523 1.212936 1.231319 1.095112
7.483000 29.547820 7.316996 -0.001561 1.236421 1.035396 1.153209
7.503000 29.565557 7.424315 -0.001560 1.258807 0.912727 1.073464
7.523000 29.583368 7.533596 -0.001602 1.276120 0.911072 0.829631
7.543000 29.601019 7.643886 -0.001627 1.290971 0.869664 0.728305
7.563000 29.620818 7.753615 -0.001596 1.301225 0.983620 0.525537
7.583000 29.642905 7.863019 -0.001504 1.307750 1.098134 0.329613
7.603000 29.667231 7.971522 -0.001439 1.310481 1.210390 0.128496
7.623000 29.693706 8.078904 -0.001472 1.309188 1.312190 -0.066826
7.643000 29.723273 8.185215 -0.001526 1.305183 1.491660 -0.174720
7.663000 29.756388 8.290940 -0.001510 1.300828 1.694270 -0.221335
7.683000 29.791638 8.396268 -0.001512 1.295185 1.773632 -0.307710
