# stamp x y z yaw vx vy vz angular_v
2.670000 6.620852 -0.001975 -0.001657 0.001000 5.556300 0.107771 -0.116874 0.104575
2.690000 6.731991 0.000391 -0.001657 0.003269 5.556683 0.114563 -0.116855 0.108872
2.710000 6.843129 0.002604 -0.001657 0.005145 5.555877 0.097543 -0.116836 0.074120
2.730000 6.954250 0.002540 -0.001653 0.004493 5.558541 -0.041802 -0.115365 -0.065546
2.750000 7.065322 0.000478 -0.001643 0.001984 5.549980 -0.121629 -0.115717 -0.150126
2.770000 7.176323 -0.001218 -0.001648 0.000038 5.548182 -0.033655 -0.116484 -0.050284
2.790000 7.287402 -0.000802 -0.001652 0.000323 5.553677 0.035811 -0.116623 0.039312
2.810000 7.398494 -0.000589 -0.001655 0.000555 5.555276 0.000413 -0.116797 0.005373
2.830000 7.509619 0.000368 -0.001656 0.001455 5.556680 0.063175 -0.116840 0.058317
2.850000 7.620754 0.001525 -0.001657 0.002483 5.556435 0.055440 -0.116853 0.046573
2.870000 7.731869 0.001833 -0.001657 0.002424 5.555505 -0.035691 -0.116534 -0.040241
2.890000 7.842949 -0.000399 -0.001651 -0.000015 5.553113 -0.139502 -0.116056 -0.151437
2.910000 7.953968 -0.003329 -0.001651 -0.002940 5.549825 -0.119053 -0.116627 -0.122086
2.930000 8.065011 -0.003749 -0.001651 -0.003086 5.553424 0.014178 -0.115204 0.025342
2.950000 8.176131 -0.002242 -0.001642 -0.001312 5.552994 0.092359 -0.115768 0.113808
2.970000 8.287207 -0.000890 -0.001648 0.000234 5.554126 0.019868 -0.116586 0.027853
2.990000 8.398338 -0.000648 -0.001654 0.000532 5.556070 0.023852 -0.116791 0.021421
3.010000 8.509460 -0.000016 -0.001656 0.001120 5.556010 0.046806 -0.116846 0.048394
3.030000 8.620594 0.001606 -0.001657 0.002618 5.556551 0.089737 -0.116851 0.082472
3.050000 8.731731 0.003348 -0.001657 0.004119 5.556506 0.087104 -0.116856 0.070920
3.070000 8.842852 0.004294 -0.001657 0.004518 5.556077 -0.002952 -0.116525 -0.017943
3.090000 8.953948 0.002694 -0.001651 0.002499 5.553365 -0.107035 -0.116031 -0.129647
3.110000 9.064971 0.000418 -0.001651 -0.000076 5.549454 -0.083346 -0.116627 -0.099121
3.130000 9.176035 -0.000121 -0.001655 -0.000731 5.554287 -0.011039 -0.116786 -0.012386
3.150000 9.287129 -0.000750 -0.001656 -0.001276 5.554802 -0.042546 -0.116840 -0.036381
3.170000 9.398227 -0.000931 -0.001657 -0.001260 5.555744 0.045399 -0.116847 0.051915
3.190000 9.509363 0.000384 -0.001657 0.000149 5.556870 0.057828 -0.116840 0.065443
3.210000 9.620498 0.001300 -0.001657 0.001040 5.555939 0.022921 -0.116833 0.019832
