# stamp x y z yaw
5.999000 13.615940 -0.016191 -0.001508 -0.016160
6.019000 13.669007 -0.012920 -0.001478 -0.011777
6.039000 13.721629 -0.006839 -0.001457 -0.004864
6.059000 13.774694 0.001699 -0.001402 0.004094
6.079000 13.828924 0.011644 -0.001459 0.014085
6.099000 13.883705 0.021689 -0.001574 0.023564
6.119000 13.938044 0.029475 -0.001615 0.029643
6.139000 13.991939 0.034306 -0.001562 0.032373
6.159000 14.045569 0.036310 -0.001504 0.032408
6.179000 14.099098 0.035603 -0.001448 0.029761
6.199000 14.153026 0.032320 -0.001386 0.024728
6.219000 14.207893 0.027083 -0.001348 0.018126
6.239000 14.263193 0.020864 -0.001471 0.010818
6.259000 14.318779 0.015007 -0.001585 0.004217
6.279000 14.374391 0.009825 -0.001633 -0.001368
6.299000 14.429795 0.004074 -0.001649 -0.007140
6.319000 14.484380 0.000222 -0.001627 -0.010342
6.339000 14.538514 -0.000533 -0.001531 -0.010457
6.359000 14.592218 0.001402 -0.001473 -0.007799
6.379000 14.645363 0.006104 -0.001464 -0.002504
6.399000 14.698408 0.013541 -0.001425 0.005235
6.419000 14.750989 0.020683 -0.001426 0.011687
6.439000 14.802884 0.024766 -0.001542 0.014804
6.459000 14.854419 0.025943 -0.001540 0.015093
6.479000 14.906019 0.024454 -0.001467 0.012712
6.499000 14.958407 0.020673 -0.001407 0.008086
6.519000 15.012143 0.015393 -0.001422 0.002382
6.539000 15.066836 0.010734 -0.001551 -0.002415
6.559000 15.122249 0.007407 -0.001620 -0.005556
6.579000 15.177794 0.006594 -0.001634 -0.005804
6.599000 15.233313 0.007427 -0.001630 -0.004939
6.619000 15.288709 0.007167 -0.001642 -0.005454
6.639000 15.344108 0.004080 -0.001633 -0.008195
6.659000 15.399368 0.000444 -0.001638 -0.011006
6.679000 15.454011 0.000139 -0.001536 -0.010234
6.699000 15.508586 0.002751 -0.001422 -0.006982
6.719000 15.562796 0.008044 -0.001396 -0.001097
6.739000 15.616978 0.016044 -0.001391 0.007131
6.759000 15.671172 0.025422 -0.001341 0.016081
6.779000 15.724344 0.032211 -0.001491 0.021487
6.799000 15.776951 0.036155 -0.001570 0.024008
6.819000 15.829037 0.037263 -0.001540 0.023585
6.839000 15.880777 0.035600 -0.001482 0.020457
6.859000 15.932902 0.031414 -0.001429 0.015039
6.879000 15.986473 0.025037 -0.001330 0.007681
6.899000 16.040955 0.016823 -0.001316 -0.001159
6.919000 16.095446 0.009641 -0.001465 -0.008040
6.939000 16.150308 0.005353 -0.001456 -0.011508
6.959000 16.205476 0.003857 -0.001350 -0.012360
6.979000 16.260719 0.004964 -0.001359 -0.010554
6.999000 16.316190 0.008272 -0.001334 -0.006676
7.019000 16.371533 0.010485 -0.001433 -0.004545
7.039000 16.426746 0.009488 -0.001447 -0.005506
7.059000 16.481910 0.005714 -0.001348 -0.009066
7.079000 16.536988 -0.000629 -0.001328 -0.015045
7.099000 16.592031 -0.008769 -0.001341 -0.022546
7.119000 16.646163 -0.015655 -0.001487 -0.027916
7.139000 16.699401 -0.019786 -0.001566 -0.029790
7.159000 16.751914 -0.020875 -0.001556 -0.028956
7.179000 16.803773 -0.019136 -0.001511 -0.025326
7.199000 16.855298 -0.014619 -0.001467 -0.019202
7.219000 16.908092 -0.007941 -0.001412 -0.011341
7.239000 16.962136 0.000451 -0.001443 -0.002082
7.259000 17.016759 0.008931 -0.001562 0.006552
7.279000 17.071757 0.014315 -0.001479 0.011289
7.299000 17.127250 0.017309 -0.001298 0.013742
7.319000 17.182792 0.018427 -0.001350 0.013805
7.339000 17.238283 0.016696 -0.001378 0.011347
7.359000 17.293755 0.012881 -0.001328 0.006854
7.379000 17.349102 0.007438 -0.001353 0.000808
7.399000 17.404488 0.001001 -0.001494 -0.005783
7.419000 17.459454 -0.003425 -0.001586 -0.009491
7.439000 17.514019 -0.004717 -0.001546 -0.010106
7.459000 17.568210 -0.003222 -0.001477 -0.007921
7.479000 17.621861 0.001023 -0.001462 -0.003078
7.499000 17.675329 0.008034 -0.001425 0.004258
7.519000 17.728157 0.014178 -0.001443 0.009625
7.539000 17.780341 0.017235 -0.001547 0.011917
7.559000 17.832160 0.017409 -0.001530 0.011364
7.579000 17.884118 0.014939 -0.001450 0.008210
7.599000 17.936904 0.010193 -0.001390 0.002852
7.619000 17.990803 0.004258 -0.001420 -0.003132
7.639000 18.045652 0.000018 -0.001554 -0.007198
7.659000 18.101136 -0.002728 -0.001621 -0.009562
7.679000 18.156634 -0.002583 -0.001554 -0.008596
7.699000 18.212210 -0.000169 -0.001399 -0.005874
7.719000 18.267707 0.003435 -0.001480 -0.001914
7.739000 18.323254 0.008131 -0.001580 0.002900
7.759000 18.378729 0.011933 -0.001629 0.006334
7.779000 18.433803 0.012156 -0.001509 0.006129
7.799000 18.488832 0.009658 -0.001392 0.003276
7.819000 18.543488 0.004496 -0.001378 -0.002259
7.839000 18.598037 -0.003400 -0.001374 -0.010128
7.859000 18.652460 -0.012603 -0.001328 -0.018768
7.879000 18.705862 -0.019238 -0.001488 -0.023935
7.899000 18.758641 -0.023043 -0.001574 -0.026188
7.919000 18.810844 -0.024020 -0.001551 -0.025478
7.939000 18.862629 -0.022203 -0.001495 -0.022066
7.959000 18.914692 -0.017815 -0.001441 -0.016341
7.979000 18.968186 -0.011224 -0.001338 -0.008635
7.999000 19.022671 -0.002655 -0.001306 0.000657
8.019000 19.077172 0.005004 -0.001441 0.008114
8.039000 19.132025 0.009817 -0.001451 0.012093
8.059000 19.187203 0.011802 -0.001351 0.013388
8.079000 19.242425 0.011149 -0.001364 0.012041
8.099000 19.297798 0.008237 -0.001331 0.008500
8.119000 19.353208 0.003439 -0.001349 0.002925
8.139000 19.408483 -0.003223 -0.001353 -0.004100
8.159000 19.463655 -0.010186 -0.001496 -0.010834
8.179000 19.518290 -0.014372 -0.001574 -0.013964
8.199000 19.572622 -0.015598 -0.001534 -0.014300
8.219000 19.626336 -0.014076 -0.001490 -0.011803
8.239000 19.679352 -0.009757 -0.001489 -0.006630
8.259000 19.731601 -0.002555 -0.001453 0.001174
8.279000 19.782445 0.007589 -0.001446 0.011528
8.299000 19.832092 0.020785 -0.001427 0.024347
8.319000 19.882772 0.034243 -0.001441 0.036463
8.339000 19.935715 0.045012 -0.001429 0.045337
8.359000 19.990403 0.053802 -0.001332 0.051763
8.379000 20.045739 0.061077 -0.001352 0.056540
8.399000 20.101059 0.068434 -0.001514 0.061303
8.419000 20.156188 0.076903 -0.001607 0.066514
8.439000 20.211421 0.085013 -0.001641 0.071032
8.459000 20.266582 0.093222 -0.001653 0.075183
8.479000 20.321968 0.098923 -0.001651 0.076693
8.499000 20.377422 0.103107 -0.001646 0.076988
8.519000 20.432944 0.106008 -0.001650 0.075338
8.539000 20.488551 0.106658 -0.001635 0.071596
8.559000 20.544131 0.106256 -0.001641 0.067226
8.579000 20.599671 0.105246 -0.001650 0.062332
8.599000 20.655192 0.104250 -0.001655 0.057694
8.619000 20.709438 0.105527 -0.001611 0.055937
8.639000 20.762613 0.109991 -0.001513 0.057394
8.659000 20.814833 0.117051 -0.001489 0.061851
8.679000 20.865951 0.127112 -0.001473 0.068977
8.699000 20.916423 0.140051 -0.001435 0.078638
8.719000 20.966804 0.155718 -0.001386 0.090598
8.739000 21.017578 0.174086 -0.001336 0.104558
8.759000 21.069205 0.194241 -0.001364 0.119388
8.779000 21.121777 0.214681 -0.001497 0.133679
8.799000 21.174649 0.235070 -0.001594 0.147301
8.819000 21.227965 0.253724 -0.001593 0.157887
8.839000 21.282142 0.269288 -0.001423 0.164970
8.859000 21.336762 0.282588 -0.001329 0.169256
8.879000 21.391685 0.293390 -0.001381 0.170779
8.899000 21.446824 0.301852 -0.001343 0.169836
8.919000 21.501859 0.308171 -0.001356 0.166523
8.939000 21.557217 0.312141 -0.001333 0.161165
8.959000 21.612376 0.315745 -0.001447 0.155963
8.979000 21.666086 0.322019 -0.001521 0.155008
8.999000 21.718817 0.331317 -0.001517 0.157047
9.019000 21.770177 0.343725 -0.001473 0.162028
9.039000 21.820249 0.359391 -0.001437 0.169658
9.059000 21.869554 0.378023 -0.001412 0.179906
9.079000 21.918582 0.399628 -0.001362 0.192555
9.099000 21.967769 0.424144 -0.001346 0.207286
9.119000 22.017630 0.449711 -0.001419 0.221688
9.139000 22.069471 0.472846 -0.001525 0.233364
9.159000 22.122176 0.494482 -0.001568 0.242583
9.179000 22.175291 0.513506 -0.001551 0.248606
9.199000 22.228422 0.531137 -0.001544 0.252951
9.219000 22.281773 0.547347 -0.001601 0.255147
9.239000 22.335727 0.560754 -0.001541 0.254641
9.259000 22.389842 0.573166 -0.001561 0.252961
9.279000 22.444212 0.584436 -0.001614 0.250171
9.299000 22.498561 0.595864 -0.001642 0.247633
9.319000 22.551133 0.609769 -0.001565 0.249270
9.339000 22.601971 0.626735 -0.001417 0.254783
9.359000 22.651487 0.647339 -0.001394 0.262448
9.379000 22.700027 0.671012 -0.001423 0.272872
9.399000 22.748138 0.696884 -0.001769 0.285275
9.419000 22.795481 0.725680 -0.001535 0.299384
9.439000 22.843814 0.754125 -0.001535 0.312448
9.459000 22.893536 0.780583 -0.001604 0.322855
9.479000 22.944363 0.804929 -0.001633 0.330144
9.499000 22.995166 0.828547 -0.001644 0.336475
9.519000 23.046001 0.851636 -0.001651 0.341294
9.539000 23.097952 0.872027 -0.001610 0.343424
9.559000 23.150123 0.891473 -0.001618 0.344340
9.579000 23.202417 0.910076 -0.001640 0.344292
9.599000 23.254679 0.928807 -0.001650 0.344289
9.619000 23.307201 0.946631 -0.001654 0.343016
9.639000 23.360516 0.962583 -0.001651 0.340105
9.659000 23.413358 0.979019 -0.001652 0.338302
9.679000 23.463656 0.998601 -0.001444 0.341935
9.699000 23.512285 1.021388 -0.001310 0.348271
9.719000 23.559463 1.047328 -0.001405 0.356666
9.739000 23.605398 1.076146 -0.001439 0.367894
9.759000 23.650544 1.107952 -0.001399 0.381263
9.779000 23.695988 1.141119 -0.001488 0.394980
9.799000 23.742334 1.173396 -0.001590 0.407501
9.819000 23.789683 1.203912 -0.001617 0.416713
9.839000 23.838726 1.231335 -0.001455 0.422469
9.859000 23.888140 1.257531 -0.001462 0.426345
9.879000 23.937905 1.282694 -0.001572 0.428797
9.899000 23.987252 1.308496 -0.001628 0.431831
9.919000 24.036998 1.333392 -0.001648 0.433427
9.939000 24.087900 1.355997 -0.001647 0.432829
9.959000 24.138856 1.378461 -0.001650 0.431795
9.979000 24.189803 1.400562 -0.001654 0.430457
9.999000 24.240827 1.422291 -0.001655 0.428937
10.019000 24.289984 1.445804 -0.001583 0.431362
10.039000 24.336871 1.471936 -0.001418 0.437805
10.059000 24.382095 1.501167 -0.001457 0.445809
10.079000 24.425811 1.533375 -0.001481 0.456004
10.099000 24.468473 1.568171 -0.001424 0.468733
10.119000 24.510890 1.604751 -0.001429 0.481762
10.139000 24.555307 1.639618 -0.001554 0.492555
10.159000 24.600355 1.673621 -0.001619 0.501569
10.179000 24.646326 1.705953 -0.001643 0.508198
10.199000 24.691911 1.738348 -0.001652 0.514520
10.219000 24.738006 1.769686 -0.001654 0.519051
10.239000 24.785642 1.798453 -0.001632 0.520786
10.259000 24.833561 1.826941 -0.001638 0.521681
10.279000 24.881471 1.855100 -0.001649 0.522216
10.299000 24.929339 1.883338 -0.001655 0.522824
10.319000 24.977838 1.910451 -0.001656 0.521980
10.339000 25.027197 1.936009 -0.001655 0.519568
10.359000 25.075769 1.962430 -0.001656 0.518812
10.379000 25.121781 1.990960 -0.001549 0.523397
10.399000 25.165977 2.021704 -0.001497 0.530713
10.419000 25.208394 2.055537 -0.001496 0.539592
10.439000 25.249113 2.092298 -0.001473 0.550331
10.459000 25.288505 2.131450 -0.001421 0.563033
10.479000 25.327689 2.171932 -0.001499 0.576221
10.499000 25.367486 2.211960 -0.001594 0.588653
10.519000 25.408768 2.250347 -0.001607 0.597502
10.539000 25.452390 2.285936 -0.001681 0.602775
10.559000 25.497156 2.319606 -0.001507 0.605477
10.579000 25.542235 2.352806 -0.001562 0.607180
10.599000 25.586525 2.386821 -0.001620 0.609830
10.619000 25.631202 2.420120 -0.001644 0.611422
10.639000 25.677221 2.451553 -0.001649 0.610984
10.659000 25.723123 2.483200 -0.001653 0.610477
10.679000 25.769123 2.514478 -0.001655 0.609663
10.699000 25.815317 2.545384 -0.001655 0.608573
