# stamp x y z yaw
10.512000 21.093372 0.159019 -0.001928 0.133527
10.532000 21.147517 0.182142 -0.000867 0.149213
10.552000 21.200905 0.204192 -0.001529 0.163932
10.572000 21.255251 0.223192 -0.001630 0.173019
10.592000 21.309969 0.239705 -0.001582 0.178746
10.612000 21.364628 0.253690 -0.001535 0.181573
10.632000 21.418863 0.266098 -0.001771 0.181320
10.652000 21.472324 0.275899 -0.001873 0.178484
10.672000 21.524921 0.283075 -0.001737 0.172553
10.692000 21.576871 0.287731 -0.001609 0.164393
10.712000 21.628628 0.289978 -0.001508 0.154977
10.732000 21.680445 0.289741 -0.001432 0.144892
10.752000 21.732529 0.287750 -0.001379 0.133942
10.772000 21.786266 0.285302 -0.001459 0.123912
10.792000 21.841429 0.284632 -0.001576 0.116169
10.812000 21.896614 0.285857 -0.001622 0.111019
10.832000 21.950566 0.290193 -0.001554 0.110035
10.852000 22.003666 0.297336 -0.001507 0.111939
10.872000 22.055057 0.306780 -0.001455 0.117340
10.892000 22.104815 0.318570 -0.001431 0.126128
10.912000 22.152957 0.333748 -0.001435 0.137204
10.932000 22.199557 0.352302 -0.001400 0.150573
10.952000 22.245180 0.372993 -0.001432 0.165416
10.972000 22.289609 0.395474 -0.001478 0.181802
10.992000 22.332752 0.419749 -0.001487 0.199710
11.012000 22.374744 0.444759 -0.001492 0.216415
11.032000 22.416286 0.467625 -0.001564 0.228020
11.052000 22.457360 0.488561 -0.001600 0.235717
11.072000 22.498635 0.507891 -0.001716 0.239727
11.092000 22.540466 0.525147 -0.002137 0.240603
11.112000 22.582379 0.539801 -0.002617 0.239376
11.132000 22.624541 0.551330 -0.002517 0.237020
11.152000 22.667047 0.559610 -0.002398 0.234676
11.172000 22.710849 0.565811 -0.001781 0.230563
11.192000 22.756256 0.571456 -0.001255 0.222867
11.212000 22.802757 0.576693 -0.001348 0.215432
11.232000 22.850146 0.584158 -0.001511 0.211491
11.252000 22.898691 0.593875 -0.001505 0.210704
11.272000 22.945435 0.606056 -0.001438 0.213889
11.292000 22.991044 0.621499 -0.001416 0.219620
11.312000 23.035737 0.639786 -0.001389 0.228110
11.332000 23.079372 0.660057 -0.001389 0.238481
11.352000 23.122966 0.681688 -0.001471 0.249502
11.372000 23.167718 0.705545 -0.001546 0.260880
11.392000 23.212929 0.732091 -0.001605 0.273954
11.412000 23.259032 0.758463 -0.001636 0.285607
11.432000 23.305066 0.782338 -0.001614 0.292413
11.452000 23.351497 0.804096 -0.001572 0.295727
11.472000 23.397324 0.823843 -0.001563 0.295275
11.492000 23.442743 0.840754 -0.001572 0.292310
11.512000 23.488735 0.854602 -0.001545 0.287873
11.532000 23.536665 0.866091 -0.001474 0.282180
11.552000 23.586186 0.875520 -0.001439 0.274777
11.572000 23.636868 0.885395 -0.001490 0.269836
11.592000 23.688844 0.898172 -0.001407 0.268240
11.612000 23.741219 0.913165 -0.001343 0.269407
11.632000 23.792349 0.929839 -0.001497 0.274005
11.652000 23.842020 0.948946 -0.001454 0.280722
11.672000 23.890885 0.969687 -0.001373 0.289294
11.692000 23.939932 0.991450 -0.001484 0.299152
11.712000 23.988957 1.014555 -0.001510 0.309777
11.732000 24.037796 1.038572 -0.001480 0.321050
11.752000 24.086582 1.063574 -0.001557 0.332772
11.772000 24.135345 1.091534 -0.001596 0.344516
11.792000 24.182168 1.123020 -0.001443 0.358176
11.812000 24.227877 1.155162 -0.001452 0.371418
11.832000 24.273519 1.185160 -0.001561 0.380181
11.852000 24.319402 1.213232 -0.001600 0.384906
11.872000 24.365218 1.239318 -0.001623 0.385823
11.892000 24.410852 1.263182 -0.001760 0.383547
11.912000 24.457135 1.283943 -0.001689 0.379657
11.932000 24.506122 1.300966 -0.001363 0.376126
11.952000 24.557199 1.316224 -0.001298 0.371385
11.972000 24.606680 1.333290 -0.001420 0.369902
11.992000 24.655042 1.353818 -0.001465 0.371459
12.012000 24.702141 1.377115 -0.001431 0.376652
12.032000 24.747830 1.401646 -0.001422 0.384955
12.052000 24.792492 1.427762 -0.001489 0.394665
12.072000 24.836109 1.455141 -0.001556 0.406214
12.092000 24.878594 1.484027 -0.001577 0.419355
12.112000 24.920533 1.515258 -0.001570 0.433168
12.132000 24.962069 1.550185 -0.001496 0.447831
12.152000 25.003182 1.587996 -0.001447 0.463792
12.172000 25.045004 1.624422 -0.001536 0.475831
12.192000 25.088048 1.658841 -0.001560 0.483564
12.212000 25.131951 1.691255 -0.001531 0.487257
12.232000 25.175741 1.721912 -0.001532 0.486718
12.252000 25.219521 1.750508 -0.001588 0.482794
12.272000 25.264492 1.775702 -0.001552 0.478552
12.292000 25.311108 1.798555 -0.001516 0.472838
12.312000 25.358638 1.820484 -0.001514 0.467487
12.332000 25.405441 1.845527 -0.001429 0.467683
12.352000 25.452624 1.872883 -0.001364 0.471328
12.372000 25.498077 1.902556 -0.001363 0.479353
12.392000 25.541670 1.935243 -0.001439 0.489226
12.412000 25.583435 1.970493 -0.001476 0.501487
12.432000 25.623273 2.007218 -0.001467 0.517151
12.452000 25.661465 2.046572 -0.001455 0.534341
12.472000 25.699207 2.088320 -0.001513 0.551358
12.492000 25.737121 2.131269 -0.001562 0.567942
12.512000 25.775082 2.173712 -0.001562 0.582728
12.532000 25.813720 2.214058 -0.001599 0.592595
12.552000 25.852968 2.252530 -0.001605 0.598351
12.572000 25.892388 2.288959 -0.001576 0.599576
12.592000 25.931981 2.323202 -0.001480 0.597187
12.612000 25.971848 2.355358 -0.001441 0.592169
12.632000 26.012832 2.385524 -0.001489 0.585553
12.652000 26.055410 2.413485 -0.001512 0.577348
12.672000 26.100269 2.438143 -0.001436 0.569715
12.692000 26.147616 2.460394 -0.001335 0.561340
12.712000 26.195762 2.482010 -0.001394 0.554154
12.732000 26.241519 2.505139 -0.001536 0.551658
12.752000 26.285318 2.530008 -0.001566 0.552833
12.772000 26.327224 2.556111 -0.001562 0.557557
12.792000 26.367259 2.584173 -0.001560 0.564626
12.812000 26.405442 2.614506 -0.001544 0.573671
12.832000 26.441767 2.646374 -0.001515 0.585631
12.852000 26.476281 2.680765 -0.001477 0.599207
12.872000 26.510263 2.718153 -0.001426 0.613922
12.892000 26.543458 2.758204 -0.001392 0.630146
12.912000 26.576239 2.799113 -0.001458 0.645563
12.932000 26.609809 2.837612 -0.001565 0.656183
12.952000 26.644418 2.874238 -0.001589 0.662609
12.972000 26.679263 2.909007 -0.001552 0.664592
12.992000 26.714446 2.941981 -0.001551 0.662988
13.012000 26.750724 2.973084 -0.001543 0.658880
13.032000 26.789350 3.002367 -0.001536 0.653483
13.052000 26.830143 3.029782 -0.001518 0.646354
13.072000 26.872070 3.058239 -0.001556 0.641871
13.092000 26.914421 3.089741 -0.001604 0.640978
13.112000 26.956502 3.123060 -0.001629 0.643009
13.132000 26.996600 3.157346 -0.001601 0.648862
13.152000 27.034996 3.193121 -0.001576 0.657089
13.172000 27.071912 3.229647 -0.001578 0.667981
13.192000 27.107637 3.267121 -0.001588 0.680639
13.212000 27.142243 3.306034 -0.001587 0.694269
13.232000 27.175725 3.346491 -0.001582 0.708699
13.252000 27.208074 3.388389 -0.001576 0.724041
13.272000 27.241002 3.432173 -0.001596 0.736291
13.292000 27.275277 3.476674 -0.001613 0.746408
13.312000 27.310044 3.520448 -0.001627 0.754361
13.332000 27.345569 3.561962 -0.001613 0.757539
13.352000 27.381720 3.601599 -0.001588 0.756757
13.372000 27.418268 3.639366 -0.001581 0.752250
13.392000 27.455300 3.675252 -0.001577 0.744154
13.412000 27.493782 3.709013 -0.001566 0.735222
13.432000 27.534449 3.742019 -0.001610 0.729456
13.452000 27.576573 3.775517 -0.001639 0.726192
13.472000 27.616557 3.810285 -0.001605 0.727612
13.492000 27.654672 3.847311 -0.001516 0.731933
13.512000 27.691055 3.886472 -0.001492 0.738684
13.532000 27.725644 3.926019 -0.001537 0.749308
13.552000 27.758324 3.966148 -0.001517 0.763738
13.572000 27.789194 4.006898 -0.001455 0.781940
13.592000 27.818492 4.048531 -0.001442 0.803191
13.612000 27.846287 4.091756 -0.001508 0.823963
13.632000 27.872271 4.137275 -0.001526 0.840915
13.652000 27.897677 4.184908 -0.001483 0.856113
13.672000 27.924889 4.230524 -0.001499 0.866162
13.692000 27.953646 4.274273 -0.001512 0.871802
13.712000 27.983638 4.316495 -0.001513 0.873176
13.732000 28.013945 4.357763 -0.002058 0.870953
13.752000 28.045200 4.397775 -0.003100 0.865487
13.772000 28.077537 4.434451 -0.003322 0.858607
13.792000 28.111316 4.466426 -0.002838 0.851906
13.812000 28.146712 4.496641 -0.002332 0.846037
13.832000 28.184557 4.529134 -0.001580 0.839721
13.852000 28.222771 4.564493 -0.001759 0.834745
13.872000 28.258869 4.599711 -0.001884 0.834242
13.892000 28.293041 4.634522 -0.001706 0.837497
13.912000 28.325692 4.669094 -0.001310 0.844116
13.932000 28.356898 4.703398 -0.001264 0.853847
13.952000 28.386389 4.737718 -0.001389 0.867045
13.972000 28.414077 4.772755 -0.001485 0.882725
13.992000 28.439897 4.808912 -0.001515 0.900323
14.012000 28.463879 4.846333 -0.001523 0.919576
14.032000 28.486456 4.884934 -0.001565 0.940061
14.052000 28.507853 4.924726 -0.001582 0.961565
14.072000 28.527979 4.964998 -0.001564 0.984839
14.092000 28.546803 5.005687 -0.001565 1.009697
14.112000 28.564852 5.046540 -0.001562 1.033644
14.132000 28.583901 5.085845 -0.001688 1.052980
14.152000 28.602429 5.123370 -0.001896 1.069153
14.172000 28.619759 5.158982 -0.002236 1.082041
14.192000 28.635322 5.192648 -0.002650 1.091858
14.212000 28.648843 5.224422 -0.003053 1.098733
14.232000 28.660759 5.254392 -0.002937 1.102266
14.252000 28.671223 5.283117 -0.003017 1.103299
14.272000 28.680764 5.310450 -0.002861 1.101676
14.292000 28.690030 5.336411 -0.002931 1.098962
14.312000 28.700406 5.360887 -0.002818 1.095861
14.332000 28.712521 5.383876 -0.002996 1.094061
14.352000 28.725904 5.405120 -0.003020 1.092400
14.372000 28.740844 5.427872 -0.002979 1.091521
14.392000 28.756531 5.451952 -0.003084 1.090693
14.412000 28.773441 5.476589 -0.002726 1.089063
14.432000 28.794635 5.499854 -0.001499 1.084070
14.452000 28.818284 5.523869 -0.001386 1.077686
14.472000 28.842460 5.550212 -0.001472 1.073506
14.492000 28.866460 5.579533 -0.001503 1.072988
14.512000 28.889745 5.611467 -0.001467 1.075475
14.532000 28.910864 5.645122 -0.001543 1.079455
14.552000 28.930056 5.680516 -0.001551 1.085305
14.572000 28.948402 5.718134 -0.001487 1.093271
14.592000 28.965794 5.758124 -0.001441 1.102529
14.612000 28.982737 5.798969 -0.001519 1.109933
14.632000 29.000793 5.837834 -0.001554 1.113250
14.652000 29.019789 5.875994 -0.001496 1.113846
14.672000 29.038913 5.913764 -0.001550 1.112202
14.692000 29.058528 5.951382 -0.001611 1.109027
14.712000 29.078796 5.988887 -0.001637 1.104454
14.732000 29.099179 6.026330 -0.001647 1.097890
14.752000 29.119930 6.063743 -0.001650 1.089705
14.772000 29.139443 6.101495 -0.001676 1.085510
14.792000 29.158244 6.139381 -0.001763 1.083899
14.812000 29.176608 6.177189 -0.001813 1.084628
14.832000 29.194512 6.214923 -0.001775 1.087721
14.852000 29.211704 6.252879 -0.001749 1.093548
14.872000 29.228246 6.291127 -0.001721 1.101863
14.892000 29.244156 6.329558 -0.001645 1.112429
14.912000 29.259404 6.368129 -0.001589 1.125919
14.932000 29.274003 6.406439 -0.001501 1.142290
14.952000 29.287878 6.444755 -0.001522 1.161077
14.972000 29.300454 6.485250 -0.001561 1.178519
14.992000 29.312280 6.527340 -0.001559 1.195985
15.012000 29.323003 6.570747 -0.001525 1.211691
15.032000 29.334106 6.615910 -0.001489 1.221486
15.052000 29.347250 6.662607 -0.001347 1.227582
15.072000 29.362222 6.708005 -0.001453 1.230048
15.092000 29.378899 6.751927 -0.001506 1.229159
15.112000 29.396480 6.795036 -0.001393 1.225650
15.132000 29.413927 6.837893 -0.001498 1.219959
15.152000 29.431648 6.880538 -0.001498 1.212574
15.172000 29.449251 6.923062 -0.001561 1.203461
15.192000 29.467855 6.965671 -0.001612 1.193354
15.212000 29.487039 7.008508 -0.001632 1.184429
15.232000 29.505074 7.051892 -0.001714 1.179305
15.252000 29.522906 7.096005 -0.001864 1.176773
15.272000 29.540012 7.140504 -0.001808 1.176923
15.292000 29.556543 7.185370 -0.001800 1.179512
15.312000 29.572476 7.230603 -0.001781 1.184563
15.332000 29.587796 7.276163 -0.001777 1.192041
15.352000 29.602541 7.322057 -0.001790 1.201937
15.372000 29.616258 7.368110 -0.001670 1.215725
15.392000 29.629193 7.414255 -0.001661 1.231753
15.412000 29.640687 7.460595 -0.001736 1.249135
15.432000 29.649979 7.507070 -0.001629 1.266382
15.452000 29.657146 7.553646 -0.001622 1.283994
15.472000 29.662593 7.600101 -0.001572 1.302324
15.492000 29.666224 7.646432 -0.001523 1.321176
15.512000 29.668405 7.692473 -0.001467 1.340504
15.532000 29.669689 7.738228 -0.001451 1.360650
15.552000 29.669923 7.783767 -0.001473 1.381046
15.572000 29.670951 7.829567 -0.001545 1.398415
15.592000 29.672627 7.875659 -0.001816 1.413817
15.612000 29.675049 7.922565 -0.002221 1.428242
15.632000 29.678695 7.970393 -0.002426 1.442204
15.652000 29.683089 8.019260 -0.002513 1.455838
15.672000 29.686644 8.069613 -0.002630 1.468106
15.692000 29.689336 8.121613 -0.002742 1.479047
15.712000 29.691245 8.175334 -0.002831 1.488816
15.732000 29.692311 8.230843 -0.002908 1.497445
15.752000 29.692788 8.288250 -0.003007 1.505325
15.772000 29.695276 8.346938 -0.002922 1.510639
15.792000 29.698980 8.407197 -0.002732 1.513910
15.812000 29.703784 8.469605 -0.002543 1.515099
15.832000 29.710194 8.533271 -0.002194 1.514183
15.852000 29.717862 8.598685 -0.002323 1.512038
15.872000 29.727092 8.665600 -0.001862 1.508408
15.892000 29.736830 8.732012 -0.001295 1.503482
15.912000 29.745813 8.798031 -0.001431 1.497678
15.932000 29.753863 8.863819 -0.001871 1.490835
15.952000 29.761091 8.929042 -0.002121 1.482432
15.972000 29.768653 8.993070 -0.002418 1.472550
15.992000 29.776931 9.055715 -0.002339 1.462081
16.012000 29.787339 9.116640 -0.002300 1.449927
16.032000 29.801146 9.176272 -0.001841 1.436788
16.052000 29.816845 9.235828 -0.001663 1.423664
16.072000 29.834627 9.295553 -0.001621 1.410935
16.092000 29.853982 9.355387 -0.001628 1.398060
16.112000 29.872792 9.415676 -0.001604 1.386825
16.132000 29.889058 9.476258 -0.001574 1.381317
16.152000 29.903197 9.536431 -0.001556 1.379290
16.172000 29.915629 9.596144 -0.001556 1.381307
16.192000 29.925787 9.655089 -0.001565 1.386530
16.212000 29.933047 9.713264 -0.001554 1.394252
16.232000 29.938513 9.770650 -0.001527 1.405799
16.252000 29.941650 9.827236 -0.001493 1.420426
16.272000 29.943713 9.883035 -0.001524 1.436359
16.292000 29.944268 9.937929 -0.001873 1.452939
16.312000 29.943165 9.992002 -0.001960 1.468914
16.332000 29.941810 10.045958 -0.002097 1.484173
16.352000 29.939487 10.100487 -0.002376 1.499487
16.372000 29.935394 10.155118 -0.002250 1.513287
16.392000 29.929411 10.210014 -0.002355 1.526360
16.412000 29.922936 10.265510 -0.002123 1.538484
16.432000 29.917831 10.321221 -0.002154 1.547314
16.452000 29.913838 10.377089 -0.002850 1.553188
16.472000 29.911728 10.431405 -0.003722 1.555387
16.492000 29.911646 10.484463 -0.005017 1.554795
16.512000 29.914109 10.536566 -0.006743 1.552241
16.532000 29.919234 10.587488 -0.008260 1.546863
16.552000 29.927752 10.636763 -0.008964 1.538003
16.572000 29.934890 10.686329 -0.006882 1.531631
16.592000 29.942714 10.738758 -0.005065 1.527198
16.612000 29.951250 10.793873 -0.003851 1.524463
16.632000 29.959664 10.851050 -0.002907 1.522362
16.652000 29.967721 10.910074 -0.002209 1.520120
16.672000 29.975964 10.970811 -0.002002 1.517285
16.692000 29.984042 11.033255 -0.002167 1.514089
16.712000 29.991882 11.097512 -0.002280 1.511103
16.732000 29.999274 11.163691 -0.002267 1.507921
16.752000 30.006694 11.231908 -0.002321 1.504845
16.772000 30.016413 11.301518 -0.002245 1.500066
16.792000 30.028309 11.372401 -0.002330 1.494896
16.812000 30.041165 11.443616 -0.002442 1.489476
16.832000 30.054037 11.511416 -0.001564 1.481565
16.852000 30.067081 11.576796 -0.001358 1.472569
16.872000 30.081475 11.640967 -0.001477 1.462153
16.892000 30.097478 11.703851 -0.001543 1.450438
16.912000 30.115130 11.765652 -0.001552 1.437154
16.932000 30.133961 11.826564 -0.001540 1.421496
16.952000 30.154595 11.886389 -0.001535 1.404519
16.972000 30.175476 11.945521 -0.001645 1.390752
16.992000 30.197743 12.004046 -0.001896 1.378886
17.012000 30.221609 12.062036 -0.002041 1.369323
17.032000 30.244724 12.120861 -0.002533 1.364528
17.052000 30.266596 12.179981 -0.003562 1.363350
17.072000 30.286316 12.238784 -0.004960 1.365046
17.092000 30.302894 12.296934 -0.006544 1.368658
17.112000 30.316648 12.354505 -0.008340 1.374377
17.132000 30.326683 12.411427 -0.009779 1.382084
17.152000 30.332898 12.467479 -0.010371 1.392700
17.172000 30.335443 12.522633 -0.010356 1.406082
17.192000 30.334498 12.576898 -0.010138 1.421692
17.212000 30.330479 12.630210 -0.009973 1.439511
17.232000 30.323790 12.682405 -0.009896 1.459938
17.252000 30.313485 12.733426 -0.009794 1.481441
17.272000 30.306849 12.784459 -0.007205 1.499020
17.292000 30.301153 12.837912 -0.005153 1.514871
17.312000 30.294844 12.893761 -0.003668 1.528767
17.332000 30.288415 12.951518 -0.002507 1.541687
17.352000 30.281680 13.010913 -0.001930 1.555066
17.372000 30.273887 13.071941 -0.001935 1.567854
17.392000 30.265246 13.134710 -0.002040 1.579753
17.412000 30.256235 13.198155 -0.002086 1.590293
17.432000 30.248079 13.259476 -0.002081 1.598582
17.452000 30.240813 13.318844 -0.002081 1.604871
17.472000 30.237609 13.375637 -0.001696 1.605404
17.492000 30.236384 13.431417 -0.001582 1.604219
17.512000 30.235867 13.487728 -0.001436 1.601720
17.532000 30.236244 13.544273 -0.001538 1.598241
17.552000 30.237832 13.600845 -0.001586 1.593912
17.572000 30.239447 13.657054 -0.001577 1.589755
17.592000 30.241463 13.713309 -0.001847 1.585186
17.612000 30.244566 13.768957 -0.002072 1.580483
17.632000 30.248831 13.823354 -0.002329 1.575297
17.652000 30.254390 13.876520 -0.002420 1.569884
17.672000 30.260689 13.928296 -0.002432 1.563878
17.692000 30.267718 13.978756 -0.002692 1.556508
17.712000 30.275253 14.027869 -0.002850 1.548074
17.732000 30.283245 14.075521 -0.002658 1.539396
17.752000 30.292090 14.121858 -0.002745 1.529794
17.772000 30.303677 14.166788 -0.002341 1.517452
17.792000 30.317052 14.211480 -0.001903 1.504338
17.812000 30.331900 14.256285 -0.001730 1.490442
17.832000 30.348395 14.301646 -0.001675 1.476305
17.852000 30.366044 14.347362 -0.001657 1.461861
17.872000 30.381614 14.392737 -0.001685 1.452465
17.892000 30.394948 14.437499 -0.001962 1.445714
17.912000 30.405856 14.481387 -0.002174 1.441537
17.932000 30.414736 14.524460 -0.002324 1.439457
17.952000 30.421424 14.566422 -0.002541 1.439075
17.972000 30.426084 14.606692 -0.002536 1.438974
17.992000 30.428465 14.645348 -0.002488 1.439227
18.012000 30.429594 14.682367 -0.002369 1.439769
18.032000 30.430760 14.718244 -0.001864 1.440903
18.052000 30.431839 14.754121 -0.001564 1.443623
18.072000 30.432704 14.790218 -0.001573 1.448384
18.092000 30.433569 14.826523 -0.001609 1.454796
18.112000 30.434249 14.862879 -0.001620 1.462912
18.132000 30.434736 14.899282 -0.001625 1.472681
18.152000 30.434914 14.935738 -0.001628 1.483937
18.172000 30.434419 14.972264 -0.001631 1.496222
18.192000 30.432765 15.008890 -0.001633 1.508924
18.212000 30.429688 15.045625 -0.001635 1.521647
18.232000 30.424885 15.082476 -0.001636 1.533942
18.252000 30.418635 15.119442 -0.001637 1.546025
18.272000 30.410067 15.156372 -0.001637 1.558738
18.292000 30.399453 15.193373 -0.001645 1.571034
18.312000 30.388355 15.230442 -0.001646 1.581775
18.332000 30.379516 15.267525 -0.001808 1.589890
18.352000 30.372460 15.304178 -0.002156 1.595173
18.372000 30.367578 15.339704 -0.002849 1.597968
18.392000 30.364945 15.373846 -0.003860 1.597970
18.412000 30.364910 15.406353 -0.005034 1.595331
18.432000 30.367271 15.437675 -0.006654 1.590662
18.452000 30.372353 15.467767 -0.008227 1.583670
18.472000 30.381005 15.496066 -0.009027 1.573676
18.492000 30.393163 15.522597 -0.009333 1.560985
18.512000 30.408376 15.547892 -0.009507 1.546283
18.532000 30.425511 15.572307 -0.009794 1.529659
18.552000 30.447102 15.595218 -0.007770 1.508005
18.572000 30.473523 15.618754 -0.003990 1.483041
18.592000 30.501081 15.644608 -0.001703 1.459649
18.612000 30.527554 15.671539 -0.000755 1.439360
18.632000 30.549767 15.697480 -0.000900 1.424452
18.652000 30.569464 15.723072 -0.001963 1.413271
18.672000 30.589101 15.749569 -0.002380 1.405558
18.692000 30.607431 15.776386 -0.003205 1.401553
18.712000 30.625001 15.802869 -0.003985 1.399732
18.732000 30.643581 15.830308 -0.003712 1.399758
18.752000 30.663186 15.859655 -0.003502 1.400993
18.772000 30.683205 15.890694 -0.003409 1.402772
18.792000 30.703165 15.923512 -0.003383 1.404716
18.812000 30.722586 15.958191 -0.003392 1.406365
18.832000 30.741334 15.994821 -0.003419 1.407687
18.852000 30.759737 16.033494 -0.003456 1.409187
18.872000 30.777596 16.074276 -0.003437 1.410839
18.892000 30.794553 16.116700 -0.003244 1.412821
18.912000 30.811144 16.160991 -0.003255 1.415130
18.932000 30.827180 16.207264 -0.003333 1.417357
18.952000 30.842778 16.255433 -0.003280 1.419683
18.972000 30.857909 16.305038 -0.003149 1.422106
18.992000 30.872989 16.356398 -0.003184 1.424485
19.012000 30.887930 16.409596 -0.003252 1.426757
19.032000 30.902806 16.464618 -0.003248 1.429058
19.052000 30.917243 16.520983 -0.003051 1.431321
19.072000 30.932072 16.578941 -0.003054 1.433732
19.092000 30.946992 16.638631 -0.003112 1.436007
19.112000 30.961914 16.700084 -0.003102 1.438121
19.132000 30.977052 16.762850 -0.002875 1.440757
19.152000 30.992441 16.827227 -0.002844 1.443181
19.172000 31.008165 16.893392 -0.002882 1.445569
19.192000 31.023844 16.961171 -0.002715 1.447993
19.212000 31.039165 17.030347 -0.002680 1.450149
19.232000 31.054266 17.101221 -0.002820 1.451755
19.252000 31.069326 17.173758 -0.002740 1.453124
19.272000 31.083948 17.247630 -0.002614 1.454261
19.292000 31.098518 17.323157 -0.002737 1.455186
19.312000 31.113297 17.400414 -0.002846 1.455875
19.332000 31.127787 17.479150 -0.002611 1.456455
19.352000 31.142287 17.559328 -0.002612 1.457120
19.372000 31.157116 17.641166 -0.002756 1.457867
19.392000 31.172188 17.724717 -0.002765 1.458475
19.412000 31.187064 17.809580 -0.002537 1.459255
19.432000 31.202561 17.895956 -0.002607 1.460691
19.452000 31.218375 17.983948 -0.002731 1.462123
19.472000 31.234077 18.073658 -0.002770 1.462951
19.492000 31.249473 18.164895 -0.002547 1.463648
19.512000 31.264787 18.257486 -0.002528 1.464345
19.532000 31.279848 18.351682 -0.002662 1.464435
19.552000 31.295080 18.447545 -0.002719 1.464235
19.572000 31.310648 18.545141 -0.002725 1.463993
19.592000 31.325881 18.643987 -0.002436 1.463918
19.612000 31.341434 18.744270 -0.002543 1.464026
19.632000 31.357344 18.845940 -0.002491 1.464657
19.652000 31.373363 18.948910 -0.002487 1.465344
19.672000 31.389599 19.053473 -0.002583 1.466010
19.692000 31.406082 19.159677 -0.002650 1.466563
19.712000 31.422490 19.267538 -0.002592 1.466754
19.732000 31.438245 19.376687 -0.002433 1.466379
19.752000 31.454183 19.487357 -0.002514 1.465938
19.772000 31.470532 19.599613 -0.002602 1.465525
19.792000 31.487179 19.713508 -0.002620 1.464978
19.812000 31.504136 19.829072 -0.002578 1.464439
19.832000 31.521395 19.945912 -0.002409 1.464401
19.852000 31.538900 20.064216 -0.002470 1.464326
19.872000 31.556476 20.184098 -0.002556 1.463878
19.892000 31.574310 20.305603 -0.002578 1.463231
19.912000 31.592391 20.428769 -0.002585 1.462368
19.932000 31.609889 20.552978 -0.002222 1.461434
19.952000 31.627730 20.678488 -0.002335 1.460653
19.972000 31.645741 20.805223 -0.002242 1.460276
19.992000 31.663959 20.933063 -0.002275 1.460149
20.012000 31.682140 21.062277 -0.002310 1.459986
20.032000 31.700444 21.192817 -0.002404 1.459646
20.052000 31.718832 21.324594 -0.002354 1.459232
20.072000 31.737574 21.457608 -0.002416 1.458638
20.092000 31.756696 21.591968 -0.002478 1.457769
20.112000 31.776083 21.727347 -0.002399 1.456680
20.132000 31.796042 21.863928 -0.002460 1.455340
20.152000 31.816582 22.001748 -0.002539 1.453648
20.172000 31.837799 22.140754 -0.002583 1.451553
20.192000 31.859650 22.280792 -0.002459 1.449133
20.212000 31.881796 22.421361 -0.002192 1.446729
20.232000 31.903866 22.562402 -0.001938 1.444740
20.252000 31.925059 22.703484 -0.001691 1.443618
20.272000 31.944951 22.844309 -0.001555 1.443427
20.292000 31.963681 22.985071 -0.001645 1.443857
20.312000 31.981426 23.125870 -0.001682 1.445021
20.332000 31.998227 23.266683 -0.001670 1.446941
20.352000 32.014039 23.407473 -0.001658 1.449573
20.372000 32.028848 23.548191 -0.001651 1.452880
20.392000 32.042671 23.688797 -0.001641 1.456848
20.412000 32.055518 23.829259 -0.001629 1.461469
20.432000 32.067407 23.969553 -0.001626 1.466727
20.452000 32.078359 24.109760 -0.001667 1.472477
20.472000 32.088409 24.249928 -0.001712 1.478588
20.492000 32.097841 24.390173 -0.001803 1.485028
20.512000 32.106738 24.530582 -0.001903 1.491535
20.532000 32.115204 24.671261 -0.002001 1.497704
20.552000 32.123388 24.812205 -0.002084 1.503282
20.572000 32.131344 24.953618 -0.002452 1.508170
20.592000 32.138527 25.095165 -0.003295 1.512886
20.612000 32.144688 25.235615 -0.004319 1.517624
20.632000 32.149858 25.374729 -0.005647 1.522534
20.652000 32.153865 25.512748 -0.007343 1.527626
20.672000 32.156724 25.649565 -0.008637 1.532908
20.692000 32.158413 25.785155 -0.009133 1.538457
20.712000 32.158745 25.919764 -0.009200 1.544327
20.732000 32.157808 26.053496 -0.009125 1.550646
20.752000 32.155612 26.186414 -0.009070 1.557448
20.772000 32.152083 26.318067 -0.009053 1.564318
20.792000 32.147222 26.448934 -0.009040 1.571694
20.812000 32.141253 26.578951 -0.009028 1.579836
20.832000 32.134140 26.708090 -0.009018 1.588740
20.852000 32.125862 26.836319 -0.009012 1.598433
20.872000 32.116529 26.963605 -0.009009 1.609095
20.892000 32.106216 27.089909 -0.009008 1.620843
20.912000 32.094935 27.215206 -0.009011 1.633735
20.932000 32.082763 27.339469 -0.009018 1.647925
20.952000 32.069723 27.462657 -0.009032 1.663505
20.972000 32.055845 27.582799 -0.009064 1.678871
20.992000 32.041467 27.700183 -0.009087 1.694638
21.012000 32.026810 27.814812 -0.009100 1.711081
21.032000 32.011764 27.926701 -0.009119 1.728082
21.052000 31.996444 28.035860 -0.009149 1.745793
21.072000 31.980283 28.142306 -0.009196 1.763555
21.092000 31.963294 28.246023 -0.009246 1.781431
21.112000 31.942926 28.346702 -0.008229 1.800928
21.132000 31.913790 28.440683 -0.005816 1.826142
21.152000 31.881296 28.530980 -0.004687 1.851275
21.172000 31.849021 28.619676 -0.005847 1.876982
21.192000 31.816471 28.705354 -0.007495 1.905085
21.212000 31.781353 28.785988 -0.008360 1.936180
21.232000 31.744076 28.861540 -0.008547 1.969971
21.252000 31.705935 28.932869 -0.008796 2.004643
