# stamp x y z yaw
2.217000 1.886317 -0.172897 -0.003104 -0.068969
2.237000 1.938887 -0.180494 -0.003036 -0.068595
2.257000 1.993284 -0.188014 -0.003090 -0.068096
2.277000 2.049424 -0.194637 -0.003180 -0.066664
2.297000 2.107179 -0.199070 -0.003270 -0.063530
2.317000 2.167153 -0.201809 -0.003026 -0.059903
2.337000 2.228935 -0.202988 -0.002643 -0.055341
2.357000 2.292833 -0.203164 -0.002584 -0.049759
2.377000 2.358932 -0.202177 -0.002631 -0.043001
2.397000 2.426761 -0.199615 -0.002519 -0.034943
2.417000 2.496539 -0.195832 -0.002580 -0.025839
2.437000 2.567939 -0.190220 -0.002563 -0.015765
2.457000 2.641072 -0.182781 -0.002491 -0.004858
2.477000 2.715328 -0.173303 -0.002402 0.006905
2.497000 2.791384 -0.162267 -0.002650 0.019269
2.517000 2.869085 -0.149162 -0.002731 0.032432
2.537000 2.947340 -0.134363 -0.002863 0.045754
2.557000 3.026321 -0.117855 -0.002852 0.059413
2.577000 3.104741 -0.101103 -0.002675 0.072589
2.597000 3.181491 -0.085826 -0.001778 0.084439
2.617000 3.256804 -0.072372 -0.001458 0.093616
2.637000 3.330701 -0.060882 -0.001331 0.100126
2.657000 3.403105 -0.051049 -0.001306 0.104428
2.677000 3.474837 -0.042522 -0.001472 0.106067
2.697000 3.547065 -0.035748 -0.002226 0.104128
2.717000 3.619127 -0.031415 -0.003103 0.099367
2.737000 3.690852 -0.026255 -0.003319 0.093614
2.757000 3.764187 -0.020531 -0.003048 0.087271
2.777000 3.839635 -0.016385 -0.002829 0.081222
2.797000 3.916589 -0.015134 -0.002875 0.074343
2.817000 3.995178 -0.015752 -0.002767 0.066655
2.837000 4.073219 -0.018553 -0.003620 0.058663
2.857000 4.149993 -0.023883 -0.004925 0.048625
2.877000 4.224063 -0.032179 -0.005886 0.036859
2.897000 4.293125 -0.046063 -0.003474 0.020704
2.917000 4.359888 -0.061398 -0.001866 0.003876
2.937000 4.428177 -0.073614 -0.001070 -0.007547
2.957000 4.496278 -0.084075 -0.002158 -0.016654
2.977000 4.563461 -0.092306 -0.003108 -0.023042
2.997000 4.629171 -0.097697 -0.004204 -0.027087
3.017000 4.693699 -0.100980 -0.005607 -0.029077
3.037000 4.758897 -0.105518 -0.005026 -0.031594
3.057000 4.826509 -0.111399 -0.004155 -0.033424
3.077000 4.896225 -0.116616 -0.003485 -0.033897
3.097000 4.967559 -0.118782 -0.003123 -0.032846
3.117000 5.040254 -0.119155 -0.003610 -0.030023
3.137000 5.112440 -0.117582 -0.005018 -0.025539
3.157000 5.183823 -0.113465 -0.006751 -0.018756
3.177000 5.253965 -0.106169 -0.008296 -0.009564
3.197000 5.321901 -0.095043 -0.008940 0.002491
3.217000 5.388090 -0.080628 -0.009008 0.017120
3.237000 5.453266 -0.063733 -0.009086 0.034006
3.257000 5.517013 -0.044044 -0.008935 0.053219
3.277000 5.578848 -0.021269 -0.006144 0.074952
3.297000 5.638328 -0.003774 -0.004417 0.094147
3.317000 5.695516 0.010322 -0.003980 0.111809
3.337000 5.751449 0.023925 -0.005384 0.128095
3.357000 5.806556 0.037392 -0.007056 0.142177
3.377000 5.860864 0.050908 -0.008551 0.154828
3.397000 5.913918 0.065141 -0.009041 0.166236
3.417000 5.965904 0.080470 -0.008816 0.176408
3.437000 6.017343 0.096889 -0.008645 0.185097
3.457000 6.068187 0.114354 -0.008630 0.192404
3.477000 6.118320 0.132852 -0.008646 0.198406
3.497000 6.167722 0.152357 -0.008645 0.203170
3.517000 6.216415 0.172826 -0.008636 0.206762
3.537000 6.264421 0.194424 -0.008629 0.208981
3.557000 6.311753 0.216977 -0.008627 0.210039
3.577000 6.358423 0.240679 -0.008625 0.209704
3.597000 6.404445 0.265507 -0.008627 0.207981
3.617000 6.449830 0.291226 -0.008628 0.205153
3.637000 6.494610 0.317343 -0.008627 0.201810
3.657000 6.538812 0.343323 -0.008624 0.198565
3.677000 6.582439 0.369084 -0.008620 0.195489
3.697000 6.625489 0.394606 -0.008616 0.192587
3.717000 6.667973 0.419853 -0.008619 0.189860
3.737000 6.709903 0.444761 -0.008642 0.187277
3.757000 6.751266 0.469281 -0.008684 0.184765
3.777000 6.792027 0.493346 -0.008739 0.182268
3.797000 6.832141 0.516895 -0.008797 0.179730
3.817000 6.871568 0.539872 -0.008852 0.177101
3.837000 6.910270 0.562229 -0.008899 0.174334
3.857000 6.948216 0.583921 -0.008940 0.171394
3.877000 6.985381 0.604905 -0.008972 0.168251
3.897000 7.021744 0.625140 -0.008997 0.164885
3.917000 7.057289 0.644587 -0.009015 0.161281
3.937000 7.092002 0.663208 -0.009026 0.157428
3.957000 7.125870 0.680971 -0.009032 0.153325
3.977000 7.158888 0.697847 -0.009032 0.148970
3.997000 7.191052 0.713810 -0.009027 0.144366
4.017000 7.222361 0.728839 -0.009016 0.139517
4.037000 7.252816 0.742914 -0.008999 0.134428
4.057000 7.282421 0.756021 -0.008975 0.129105
4.077000 7.311180 0.768153 -0.008946 0.123553
4.097000 7.339103 0.779312 -0.008910 0.117769
4.117000 7.366202 0.789507 -0.008870 0.111750
4.137000 7.392492 0.798755 -0.008824 0.105490
4.157000 7.417990 0.807076 -0.008774 0.098984
4.177000 7.442716 0.814511 -0.008719 0.092207
4.197000 7.466690 0.821091 -0.008659 0.085146
4.217000 7.489932 0.826847 -0.008597 0.077796
4.237000 7.512465 0.831781 -0.008530 0.070190
4.257000 7.534324 0.835941 -0.008466 0.062280
4.277000 7.555586 0.839246 -0.008456 0.054123
4.297000 7.576309 0.841619 -0.008527 0.045990
4.317000 7.596579 0.843100 -0.008667 0.038086
4.337000 7.616503 0.843791 -0.008844 0.030522
4.357000 7.636183 0.843789 -0.009028 0.023368
4.377000 7.655701 0.843191 -0.009199 0.016637
4.397000 7.675116 0.842086 -0.009348 0.010323
4.417000 7.694462 0.840508 -0.009470 0.004457
4.437000 7.713530 0.838197 -0.009361 -0.001086
4.457000 7.731896 0.834907 -0.009102 -0.006873
4.477000 7.748882 0.830158 -0.008611 -0.013677
4.497000 7.763906 0.823468 -0.007944 -0.021866
4.517000 7.775677 0.814304 -0.006776 -0.032609
4.537000 7.783436 0.802732 -0.005088 -0.046863
4.557000 7.788796 0.790151 -0.003030 -0.063146
4.577000 7.792697 0.777872 -0.001951 -0.079670
4.597000 7.795342 0.766091 -0.001819 -0.097243
4.617000 7.796546 0.754711 -0.001882 -0.115840
4.637000 7.796206 0.743598 -0.001949 -0.135401
4.657000 7.794311 0.732593 -0.001991 -0.155782
4.677000 7.790894 0.721623 -0.002016 -0.176887
4.697000 7.785990 0.710683 -0.002029 -0.198659
4.717000 7.779635 0.699798 -0.002038 -0.221067
4.737000 7.771869 0.688999 -0.002047 -0.244074
4.757000 7.762732 0.678306 -0.002060 -0.267627
4.777000 7.752260 0.667782 -0.002032 -0.291654
4.797000 7.740512 0.657847 -0.001907 -0.316050
4.817000 7.727540 0.647963 -0.002077 -0.340987
4.837000 7.713285 0.638597 -0.002097 -0.366252
4.857000 7.697780 0.629519 -0.002218 -0.391870
4.877000 7.681012 0.621085 -0.002246 -0.417621
4.897000 7.663071 0.613490 -0.002318 -0.443331
4.917000 7.644962 0.606148 -0.002084 -0.469246
4.937000 7.627709 0.598256 -0.001581 -0.495660
4.957000 7.610669 0.590210 -0.001522 -0.522435
4.977000 7.594203 0.581892 -0.001659 -0.548690
4.997000 7.578889 0.572813 -0.001687 -0.573078
5.017000 7.564517 0.563202 -0.001621 -0.596228
5.037000 7.552271 0.552929 -0.001538 -0.618345
5.057000 7.541895 0.542038 -0.001525 -0.639546
5.077000 7.532305 0.531680 -0.001551 -0.658822
5.097000 7.522328 0.523097 -0.001533 -0.675195
5.117000 7.512193 0.515837 -0.001554 -0.689201
5.137000 7.501967 0.509823 -0.001549 -0.700808
5.157000 7.491614 0.505273 -0.001477 -0.709923
5.177000 7.481100 0.502186 -0.001451 -0.716561
5.197000 7.470495 0.500519 -0.001452 -0.720670
5.217000 7.459818 0.500027 -0.001510 -0.722336
5.237000 7.449198 0.499945 -0.001596 -0.721677
5.257000 7.438570 0.499876 -0.001636 -0.718959
5.277000 7.427919 0.499799 -0.001651 -0.714220
5.297000 7.417252 0.499691 -0.001655 -0.707456
5.317000 7.406590 0.499506 -0.001657 -0.698656
5.337000 7.395964 0.499183 -0.001658 -0.687815
5.357000 7.385414 0.498555 -0.001658 -0.674958
5.377000 7.374875 0.497252 -0.001658 -0.660318
5.397000 7.364190 0.494741 -0.001646 -0.644286
5.417000 7.353209 0.490994 -0.001523 -0.626954
5.437000 7.341871 0.486625 -0.001476 -0.608101
5.457000 7.330270 0.481612 -0.001527 -0.587769
5.477000 7.318554 0.476257 -0.001591 -0.565736
5.497000 7.306973 0.470872 -0.001632 -0.541735
5.517000 7.295433 0.465230 -0.001649 -0.516003
5.537000 7.283919 0.459270 -0.001655 -0.488575
5.557000 7.272418 0.453019 -0.001656 -0.459461
5.577000 7.261122 0.445964 -0.001639 -0.431376
5.597000 7.249934 0.436026 -0.001447 -0.408668
5.617000 7.239431 0.424222 -0.001359 -0.389701
5.637000 7.231081 0.412470 -0.001483 -0.372195
5.657000 7.225998 0.401894 -0.001536 -0.355037
5.677000 7.224002 0.392490 -0.001519 -0.338411
5.697000 7.224233 0.383614 -0.001539 -0.323241
5.717000 7.226380 0.374796 -0.001608 -0.309316
5.737000 7.230480 0.365991 -0.001640 -0.296482
5.757000 7.236534 0.357211 -0.001651 -0.284700
5.777000 7.244541 0.348460 -0.001655 -0.273933
5.797000 7.254499 0.339741 -0.001656 -0.264145
5.817000 7.266409 0.331054 -0.001656 -0.255303
5.837000 7.280270 0.322400 -0.001656 -0.247380
5.857000 7.296066 0.313776 -0.001656 -0.240341
5.877000 7.313661 0.305176 -0.001656 -0.234211
5.897000 7.332907 0.296604 -0.001656 -0.229048
5.917000 7.353385 0.288066 -0.001656 -0.225072
5.937000 7.373695 0.279562 -0.001656 -0.222945
5.957000 7.394054 0.271096 -0.001656 -0.222532
5.977000 7.414364 0.262686 -0.001656 -0.223877
5.997000 7.434565 0.254326 -0.001656 -0.227003
6.017000 7.454718 0.246032 -0.001656 -0.231883
6.037000 7.474811 0.237796 -0.001655 -0.238500
6.057000 7.494841 0.229390 -0.001654 -0.246563
6.077000 7.514769 0.220811 -0.001655 -0.255394
6.097000 7.534658 0.212454 -0.001610 -0.265100
6.117000 7.554748 0.203299 -0.001506 -0.275074
6.137000 7.574535 0.194685 -0.001491 -0.283046
6.157000 7.594179 0.186477 -0.001530 -0.289104
6.177000 7.613716 0.178702 -0.001563 -0.293157
6.197000 7.633163 0.171302 -0.001595 -0.295211
6.217000 7.652555 0.164215 -0.001621 -0.295248
6.237000 7.671919 0.157388 -0.001635 -0.293271
6.257000 7.691274 0.150762 -0.001643 -0.289300
6.277000 7.710641 0.144283 -0.001647 -0.283354
6.297000 7.730045 0.137907 -0.001649 -0.275446
6.317000 7.749500 0.131649 -0.001651 -0.265562
6.337000 7.769018 0.125523 -0.001652 -0.253692
6.357000 7.788606 0.119531 -0.001653 -0.239837
6.377000 7.808276 0.113667 -0.001653 -0.224010
6.397000 7.827998 0.107926 -0.001654 -0.206249
6.417000 7.847702 0.102280 -0.001655 -0.186664
6.437000 7.867350 0.096633 -0.001636 -0.165591
6.457000 7.887076 0.092217 -0.001566 -0.144287
6.477000 7.906980 0.090285 -0.001509 -0.124063
6.497000 7.926953 0.090687 -0.001554 -0.104322
6.517000 7.947002 0.093150 -0.001610 -0.085211
6.537000 7.967093 0.097806 -0.001637 -0.065762
6.557000 7.987119 0.104429 -0.001649 -0.046957
6.577000 8.007861 0.112446 -0.001651 -0.030951
6.597000 8.030525 0.120805 -0.001746 -0.019000
6.617000 8.054547 0.128817 -0.002121 -0.009798
6.637000 8.078933 0.136311 -0.002204 -0.002258
6.657000 8.103526 0.143342 -0.002313 0.004813
6.677000 8.127360 0.149970 -0.002540 0.011076
6.697000 8.149380 0.154976 -0.002788 0.015975
6.717000 8.170097 0.158926 -0.002976 0.019814
6.737000 8.189229 0.161410 -0.002976 0.022205
6.757000 8.206992 0.162822 -0.003111 0.023658
6.777000 8.222892 0.164250 -0.002856 0.025140
6.797000 8.238432 0.166075 -0.002141 0.026134
6.817000 8.254286 0.167704 -0.001809 0.025741
6.837000 8.270295 0.168689 -0.001695 0.024487
6.857000 8.286411 0.168906 -0.001661 0.022428
6.877000 8.302633 0.168311 -0.001652 0.019529
6.897000 8.318963 0.166886 -0.001650 0.015759
6.917000 8.335318 0.164554 -0.001651 0.011177
6.937000 8.351614 0.161255 -0.001651 0.006004
6.957000 8.367858 0.157235 -0.001618 0.000279
6.977000 8.384191 0.152413 -0.001542 -0.006188
6.997000 8.400647 0.146459 -0.001504 -0.013268
7.017000 8.417170 0.139343 -0.001568 -0.020981
7.037000 8.433793 0.131446 -0.001619 -0.029028
7.057000 8.450523 0.122881 -0.001639 -0.037560
7.077000 8.467373 0.113852 -0.001645 -0.046782
7.097000 8.484345 0.104482 -0.001648 -0.056818
7.117000 8.501432 0.094761 -0.001649 -0.067672
7.137000 8.518621 0.084752 -0.001649 -0.079379
7.157000 8.535891 0.074482 -0.001649 -0.091925
7.177000 8.553124 0.064256 -0.001648 -0.103899
7.197000 8.570342 0.054445 -0.001646 -0.113718
7.217000 8.587583 0.044777 -0.001644 -0.121716
7.237000 8.604812 0.035245 -0.001643 -0.127958
7.257000 8.622009 0.025861 -0.001642 -0.132466
7.277000 8.639167 0.016623 -0.001642 -0.135257
7.297000 8.656279 0.007528 -0.001641 -0.136346
7.317000 8.673340 -0.001431 -0.001641 -0.135754
7.337000 8.690349 -0.010265 -0.001641 -0.133504
7.357000 8.707303 -0.018988 -0.001641 -0.129619
7.377000 8.724199 -0.027608 -0.001641 -0.124128
7.397000 8.741014 -0.036036 -0.001642 -0.117139
7.417000 8.757713 -0.044100 -0.001642 -0.108862
7.437000 8.774337 -0.051284 -0.001642 -0.099952
7.457000 8.791014 -0.057450 -0.001641 -0.090646
7.477000 8.807843 -0.062489 -0.001641 -0.081052
7.497000 8.824828 -0.066345 -0.001641 -0.071153
7.517000 8.841968 -0.068768 -0.001641 -0.061164
7.537000 8.859282 -0.069461 -0.001639 -0.051383
7.557000 8.876762 -0.068457 -0.001640 -0.041651
7.577000 8.894330 -0.065833 -0.001645 -0.032044
7.597000 8.911942 -0.061510 -0.001645 -0.022618
7.617000 8.929625 -0.055832 -0.001646 -0.013057
7.637000 8.947450 -0.049016 -0.001647 -0.003492
7.657000 8.965424 -0.041202 -0.001648 0.006119
7.677000 8.984349 -0.032201 -0.001648 0.016055
7.697000 9.005406 -0.022311 -0.001652 0.025637
7.717000 9.028458 -0.012226 -0.001654 0.034854
7.737000 9.053332 -0.003037 -0.001638 0.042362
7.757000 9.080210 0.005205 -0.001795 0.048653
7.777000 9.108191 0.011641 -0.001988 0.053448
7.797000 9.136669 0.016237 -0.001824 0.056175
7.817000 9.165976 0.019249 -0.001630 0.056971
7.837000 9.195555 0.020806 -0.001510 0.056034
7.857000 9.225949 0.021213 -0.001457 0.053673
7.877000 9.256556 0.020711 -0.001399 0.049464
7.897000 9.286576 0.019260 -0.001390 0.043049
7.917000 9.316048 0.016068 -0.001453 0.035421
7.937000 9.344694 0.010764 -0.001495 0.026564
7.957000 9.372975 0.003775 -0.001530 0.016860
7.977000 9.401159 -0.004003 -0.001599 0.007125
7.997000 9.429360 -0.011962 -0.001595 -0.002754
8.017000 9.457692 -0.020192 -0.001792 -0.012644
8.037000 9.485947 -0.028003 -0.001847 -0.019830
8.057000 9.514541 -0.035295 -0.002040 -0.025184
8.077000 9.544061 -0.042267 -0.002383 -0.028832
8.097000 9.574780 -0.048990 -0.002609 -0.030657
8.117000 9.606993 -0.055134 -0.002787 -0.031479
8.137000 9.641112 -0.060846 -0.002999 -0.031560
8.157000 9.677236 -0.065757 -0.003184 -0.031241
8.177000 9.715057 -0.069524 -0.003054 -0.030401
8.197000 9.754359 -0.072664 -0.003039 -0.029394
8.217000 9.795552 -0.075611 -0.003149 -0.028148
8.237000 9.838682 -0.078087 -0.003268 -0.026972
8.257000 9.883497 -0.079883 -0.003105 -0.025724
8.277000 9.929541 -0.080750 -0.003023 -0.023186
8.297000 9.977163 -0.079657 -0.003145 -0.018798
8.317000 10.026903 -0.077217 -0.003234 -0.013881
8.337000 10.078821 -0.073417 -0.003210 -0.008620
8.357000 10.132234 -0.068145 -0.003027 -0.002385
8.377000 10.186926 -0.061820 -0.002828 0.004575
8.397000 10.240552 -0.052942 -0.001635 0.013437
8.417000 10.293229 -0.042723 -0.001357 0.023202
8.437000 10.345219 -0.030874 -0.001492 0.034272
8.457000 10.396519 -0.017312 -0.001557 0.046910
8.477000 10.447313 -0.003279 -0.001573 0.058486
8.497000 10.498125 0.008577 -0.002055 0.066028
8.517000 10.548874 0.018463 -0.002874 0.070732
8.537000 10.599417 0.028793 -0.003105 0.073741
8.557000 10.651480 0.039873 -0.003116 0.074207
8.577000 10.705362 0.050237 -0.003140 0.074899
8.597000 10.761219 0.060194 -0.003120 0.074934
8.617000 10.819005 0.069760 -0.003077 0.074679
8.637000 10.878216 0.078262 -0.002864 0.074861
8.657000 10.939203 0.086931 -0.002861 0.074942
8.677000 11.001950 0.094277 -0.002979 0.074174
8.697000 11.066120 0.098449 -0.002906 0.072259
8.717000 11.132130 0.101450 -0.002687 0.069047
8.737000 11.200230 0.102798 -0.003055 0.064637
8.757000 11.268543 0.101343 -0.003886 0.057979
8.777000 11.335839 0.097180 -0.005104 0.048844
8.797000 11.402247 0.090427 -0.006734 0.037699
8.817000 11.467799 0.080778 -0.008393 0.024710
8.837000 11.532118 0.067792 -0.009383 0.009347
8.857000 11.594573 0.050319 -0.008734 -0.009687
8.877000 11.657818 0.030081 -0.006671 -0.030345
8.897000 11.723776 0.010972 -0.004921 -0.047137
8.917000 11.790889 -0.007650 -0.004460 -0.061234
8.937000 11.856849 -0.022013 -0.004045 -0.069977
8.957000 11.924173 -0.033674 -0.003634 -0.073678
8.977000 11.992200 -0.043734 -0.004513 -0.075629
8.997000 12.059582 -0.051229 -0.005990 -0.075748
9.017000 12.125981 -0.056107 -0.007728 -0.073564
9.037000 12.190966 -0.057493 -0.008949 -0.068541
9.057000 12.254615 -0.054923 -0.009211 -0.060185
9.077000 12.317450 -0.048921 -0.009021 -0.048820
9.097000 12.379689 -0.040029 -0.008849 -0.034963
9.117000 12.441268 -0.028485 -0.008927 -0.019407
9.137000 12.501937 -0.014298 -0.009251 -0.002607
9.157000 12.561104 0.005313 -0.007451 0.019603
9.177000 12.621032 0.025824 -0.005990 0.040738
9.197000 12.678223 0.041754 -0.004642 0.059139
9.217000 12.733021 0.055111 -0.003624 0.074935
9.237000 12.786247 0.067399 -0.004561 0.089626
9.257000 12.838198 0.078706 -0.006341 0.102978
9.277000 12.889423 0.089471 -0.007991 0.114847
9.297000 12.939603 0.100692 -0.008867 0.125146
9.317000 12.988493 0.112294 -0.008717 0.133094
9.337000 13.039715 0.123909 -0.006206 0.133995
9.357000 13.093555 0.136665 -0.004597 0.130130
9.377000 13.149489 0.147346 -0.003474 0.126552
9.397000 13.207351 0.156265 -0.002658 0.122560
9.417000 13.266662 0.163916 -0.003108 0.117267
9.437000 13.326597 0.169455 -0.004830 0.110092
9.457000 13.386822 0.172010 -0.007168 0.100997
9.477000 13.446428 0.173149 -0.007513 0.091426
9.497000 13.508237 0.176100 -0.005819 0.082915
9.517000 13.572733 0.178804 -0.004420 0.076045
9.537000 13.639271 0.181856 -0.003227 0.069408
9.557000 13.707579 0.184617 -0.002253 0.063372
9.577000 13.777474 0.186317 -0.001813 0.057489
9.597000 13.848999 0.187187 -0.001798 0.051967
9.617000 13.922153 0.187691 -0.001854 0.046515
9.637000 13.996699 0.186528 -0.002031 0.039017
9.657000 14.072396 0.182990 -0.003267 0.029968
9.677000 14.147943 0.176563 -0.005375 0.019066
9.697000 14.221793 0.167154 -0.007563 0.007051
9.717000 14.293283 0.154163 -0.008786 -0.007217
9.737000 14.362716 0.137772 -0.009285 -0.023878
9.757000 14.430159 0.118471 -0.009303 -0.042938
9.777000 14.495564 0.093103 -0.007205 -0.067577
9.797000 14.562674 0.064789 -0.005543 -0.093843
9.817000 14.631743 0.034359 -0.004556 -0.120253
9.837000 14.698845 0.008628 -0.003382 -0.144473
9.857000 14.764009 -0.013729 -0.003598 -0.167885
9.877000 14.827542 -0.034073 -0.005251 -0.191059
9.897000 14.890084 -0.053400 -0.007111 -0.212666
9.917000 14.951973 -0.072910 -0.008616 -0.232737
9.937000 15.012652 -0.093936 -0.009059 -0.251564
9.957000 15.072330 -0.116812 -0.008799 -0.269095
9.977000 15.131493 -0.141327 -0.008658 -0.285317
9.997000 15.190048 -0.167410 -0.008675 -0.300334
10.017000 15.247907 -0.195056 -0.008723 -0.314202
10.037000 15.305036 -0.224302 -0.008744 -0.326963
10.057000 15.361452 -0.255212 -0.008743 -0.338642
10.077000 15.417188 -0.287854 -0.008735 -0.349257
10.097000 15.472265 -0.322310 -0.008722 -0.358834
10.117000 15.526701 -0.358680 -0.008702 -0.367397
10.137000 15.580521 -0.397082 -0.008674 -0.374969
10.157000 15.633769 -0.437615 -0.008650 -0.381546
10.177000 15.686470 -0.480357 -0.008639 -0.387125
10.197000 15.738660 -0.525378 -0.008642 -0.391707
10.217000 15.790446 -0.572527 -0.008727 -0.395171
10.237000 15.841733 -0.621402 -0.008913 -0.397317
10.257000 15.892300 -0.671691 -0.009120 -0.398168
10.277000 15.942022 -0.723092 -0.009294 -0.397923
10.297000 15.990857 -0.775413 -0.009439 -0.396645
10.317000 16.038770 -0.828522 -0.009565 -0.394330
10.337000 16.085727 -0.882254 -0.009675 -0.391040
10.357000 16.131705 -0.935966 -0.009768 -0.387472
10.377000 16.176677 -0.989292 -0.009845 -0.383972
10.397000 16.220602 -1.042152 -0.009909 -0.380528
10.417000 16.263473 -1.094467 -0.009978 -0.377081
10.437000 16.305275 -1.146120 -0.010065 -0.373541
10.457000 16.345959 -1.196974 -0.010168 -0.369821
10.477000 16.385460 -1.246895 -0.010276 -0.365836
10.497000 16.423710 -1.295757 -0.010377 -0.361510
10.517000 16.460644 -1.343440 -0.010467 -0.356775
10.537000 16.495576 -1.391033 -0.009888 -0.352242
10.557000 16.529241 -1.438918 -0.009309 -0.348084
10.577000 16.561819 -1.488864 -0.007959 -0.345040
10.597000 16.595612 -1.539940 -0.008140 -0.341984
10.617000 16.629281 -1.592190 -0.007536 -0.339913
10.637000 16.663436 -1.645204 -0.006939 -0.338842
10.657000 16.696247 -1.694130 -0.004457 -0.336059
10.677000 16.725285 -1.737607 -0.002382 -0.331749
10.697000 16.753428 -1.778304 -0.001866 -0.325735
10.717000 16.782389 -1.818247 -0.001888 -0.317565
10.737000 16.812360 -1.856979 -0.001940 -0.308341
10.757000 16.842923 -1.894597 -0.002070 -0.298355
10.777000 16.874219 -1.930967 -0.002213 -0.287736
10.797000 16.906423 -1.966178 -0.002408 -0.276622
