# stamp x y z yaw
1.996000 2.334897 -0.000007 -0.001657 0.000007
2.016000 2.390454 -0.000008 -0.001657 0.000006
2.036000 2.446011 -0.000009 -0.001657 0.000005
2.056000 2.501568 -0.000009 -0.001657 0.000004
2.076000 2.557125 -0.000009 -0.001657 0.000004
2.096000 2.612683 -0.000008 -0.001657 0.000004
2.116000 2.668240 -0.000008 -0.001657 0.000005
2.136000 2.723797 -0.000007 -0.001657 0.000005
2.156000 2.779354 -0.000006 -0.001657 0.000005
2.176000 2.834911 -0.000006 -0.001657 0.000006
2.196000 2.890468 -0.000006 -0.001657 0.000006
2.216000 2.946025 -0.000006 -0.001657 0.000005
2.236000 3.001582 -0.000005 -0.001657 0.000005
2.256000 3.057139 -0.000005 -0.001657 0.000005
2.276000 3.112697 -0.000005 -0.001657 0.000005
2.296000 3.168254 -0.000004 -0.001657 0.000005
2.316000 3.223811 -0.000004 -0.001657 0.000005
2.336000 3.279368 -0.000004 -0.001657 0.000005
2.356000 3.334925 -0.000005 -0.001657 0.000004
2.376000 3.390482 -0.000005 -0.001657 0.000003
2.396000 3.446039 -0.000005 -0.001657 0.000003
2.416000 3.501596 -0.000005 -0.001657 0.000003
2.436000 3.557154 -0.000005 -0.001657 0.000003
2.456000 3.612711 -0.000005 -0.001657 0.000003
2.476000 3.668268 -0.000004 -0.001657 0.000003
2.496000 3.723825 -0.000004 -0.001657 0.000003
2.516000 3.779382 -0.000004 -0.001657 0.000003
2.536000 3.834939 -0.000004 -0.001657 0.000003
2.556000 3.890496 -0.000004 -0.001657 0.000003
2.576000 3.946053 -0.000004 -0.001657 0.000003
2.596000 4.001611 -0.000003 -0.001657 0.000003
2.616000 4.057168 -0.000003 -0.001657 0.000003
2.636000 4.112725 -0.000003 -0.001657 0.000003
2.656000 4.168282 -0.000003 -0.001657 0.000003
2.676000 4.223839 -0.000003 -0.001657 0.000003
2.696000 4.279396 -0.000003 -0.001657 0.000003
2.716000 4.334953 -0.000003 -0.001657 0.000002
2.736000 4.390511 -0.000004 -0.001657 0.000002
2.756000 4.446068 -0.000004 -0.001657 0.000002
2.776000 4.501625 -0.000004 -0.001657 0.000002
2.796000 4.557182 -0.000003 -0.001657 0.000002
2.816000 4.612739 -0.000003 -0.001657 0.000002
2.836000 4.668296 -0.000003 -0.001657 0.000002
2.856000 4.723853 -0.000003 -0.001657 0.000002
2.876000 4.779410 -0.000003 -0.001657 0.000002
2.896000 4.834967 -0.000002 -0.001657 0.000002
2.916000 4.890525 -0.000002 -0.001657 0.000002
2.936000 4.946082 -0.000002 -0.001657 0.000002
2.956000 5.001639 -0.000002 -0.001657 0.000002
2.976000 5.057196 -0.000002 -0.001657 0.000002
2.996000 5.112753 -0.000002 -0.001657 0.000002
3.016000 5.168310 -0.000002 -0.001657 0.000002
3.036000 5.223867 -0.000002 -0.001657 0.000002
3.056000 5.279424 -0.000002 -0.001657 0.000002
3.076000 5.334981 -0.000001 -0.001657 0.000002
3.096000 5.390539 -0.000002 -0.001657 0.000002
3.116000 5.446096 -0.000002 -0.001657 0.000001
3.136000 5.501653 -0.000002 -0.001657 0.000001
