# stamp x y z yaw vx vy vz angular_v
0.993000 0.155215 0.000000 -0.001656 -0.000000 1.161665 -0.000034 -0.116834 0.000037
1.013000 0.180592 0.000000 -0.001656 -0.000000 1.257408 -0.000035 -0.116834 0.000038
1.033000 0.207883 0.000000 -0.001656 -0.000000 1.353147 -0.000035 -0.116834 0.000039
1.053000 0.237090 0.000000 -0.001656 -0.000000 1.448882 -0.000035 -0.116834 0.000040
1.073000 0.268211 0.000000 -0.001656 -0.000000 1.544613 -0.000035 -0.116834 0.000041
1.093000 0.301246 0.000000 -0.001656 -0.000000 1.640340 -0.000036 -0.116834 0.000043
1.113000 0.336196 0.000000 -0.001656 -0.000000 1.736062 -0.000037 -0.116834 0.000045
1.133000 0.373060 0.000000 -0.001656 -0.000000 1.831781 -0.000038 -0.116834 0.000047
1.153000 0.411839 0.000000 -0.001656 -0.000000 1.927496 -0.000039 -0.116834 0.000050
1.173000 0.452532 0.000000 -0.001656 -0.000000 2.023206 -0.000042 -0.116834 0.000052
1.193000 0.495139 0.000000 -0.001656 -0.000000 2.118913 -0.000043 -0.116834 0.000056
1.213000 0.539660 0.000000 -0.001656 -0.000000 2.214615 -0.000046 -0.116835 0.000062
1.233000 0.586096 0.000000 -0.001656 -0.000000 2.310313 -0.000050 -0.116835 0.000070
1.253000 0.634445 0.000000 -0.001656 -0.000000 2.406007 -0.000057 -0.116836 0.000084
1.273000 0.684708 0.000001 -0.001656 -0.000000 2.501686 -0.000067 -0.116840 0.000112
1.293000 0.736878 -0.000002 -0.001656 0.000004 2.598344 -0.000755 -0.116835 0.000813
1.313000 0.790772 -0.000014 -0.001656 0.000020 2.694119 -0.000028 -0.116814 -0.000138
1.333000 0.845899 -0.000013 -0.001656 0.000018 2.782204 -0.000013 -0.116817 -0.000145
1.353000 0.901494 -0.000013 -0.001656 0.000017 2.777808 0.000015 -0.116837 -0.000035
1.373000 0.957051 -0.000013 -0.001657 0.000016 2.777741 -0.000038 -0.116852 -0.000076
1.393000 1.012608 -0.000014 -0.001657 0.000014 2.777739 -0.000031 -0.116857 -0.000066
1.413000 1.068165 -0.000014 -0.001657 0.000013 2.777739 0.000030 -0.116858 -0.000002
1.433000 1.123722 -0.000013 -0.001657 0.000013 2.777740 0.000025 -0.116859 -0.000001
1.453000 1.179279 -0.000012 -0.001657 0.000013 2.777739 0.000023 -0.116859 -0.000002
1.473000 1.234836 -0.000011 -0.001657 0.000013 2.777740 0.000037 -0.116859 0.000010
