# stamp x y z yaw vx vy vz angular_v
1.833000 1.841046 0.005235 -0.001656 0.004494 2.778674 0.088636 -0.116814 0.079847
1.853000 1.896610 0.006421 -0.001657 0.005383 2.777462 0.009336 -0.116611 0.005295
1.873000 1.952145 0.005289 -0.001653 0.004022 2.774659 -0.077026 -0.116361 -0.094848
1.893000 2.007642 0.004003 -0.001654 0.002449 2.775531 -0.040046 -0.116721 -0.053522
1.913000 2.063182 0.003660 -0.001656 0.001891 2.777199 -0.015032 -0.116820 -0.023216
1.933000 2.118727 0.003211 -0.001657 0.001325 2.777106 -0.025568 -0.116845 -0.030812
1.953000 2.174272 0.002854 -0.001657 0.000888 2.777441 -0.003362 -0.116851 -0.008496
1.973000 2.229826 0.002786 -0.001657 0.000748 2.777555 -0.006497 -0.116852 -0.008786
1.993000 2.285378 0.002628 -0.001657 0.000535 2.777135 -0.012438 -0.116850 -0.018432
2.013000 2.340923 0.002043 -0.001657 -0.000087 2.777018 -0.032808 -0.116850 -0.034217
2.033000 2.396465 0.001424 -0.001657 -0.000731 2.777018 -0.030698 -0.116852 -0.031107
2.053000 2.452001 0.000563 -0.001657 -0.001604 2.776121 -0.064521 -0.116815 -0.061949
2.073000 2.507524 -0.000847 -0.001657 -0.002953 2.775978 -0.068622 -0.116838 -0.065894
2.093000 2.563047 -0.002169 -0.001657 -0.004135 2.775486 -0.056516 -0.116847 -0.047170
2.113000 2.618552 -0.001473 -0.001656 -0.003181 2.777026 0.078690 -0.116223 0.087721
2.133000 2.674112 0.000914 -0.001652 -0.000612 2.774427 0.122766 -0.116447 0.140466
2.153000 2.729644 0.002204 -0.001654 0.000712 2.774637 0.014348 -0.116250 0.033017
2.173000 2.785146 0.000680 -0.001640 -0.000783 2.775513 -0.099915 -0.114445 -0.101264
2.193000 2.840590 -0.001973 -0.001638 -0.003402 2.767384 -0.124268 -0.115894 -0.134812
2.213000 2.895980 -0.002499 -0.001646 -0.003783 2.766822 0.010583 -0.115292 0.010713
2.233000 2.951506 -0.000863 -0.001638 -0.001994 2.775941 0.095319 -0.115267 0.112030
2.253000 3.007024 0.000885 -0.001644 -0.000071 2.772852 0.045001 -0.116382 0.058983
2.273000 3.062590 0.001110 -0.001652 0.000273 2.779344 0.011996 -0.116711 0.013592
2.293000 3.118160 0.001607 -0.001655 0.000737 2.778432 0.025206 -0.116821 0.020109
2.313000 3.173721 0.001590 -0.001657 0.000693 2.777618 -0.006630 -0.116846 -0.007834
2.333000 3.229276 0.001548 -0.001657 0.000603 2.777668 -0.000353 -0.116854 -0.002649
2.353000 3.284828 0.001313 -0.001657 0.000308 2.777161 -0.032573 -0.116854 -0.032891
2.373000 3.340371 0.000641 -0.001657 -0.000386 2.777005 -0.030487 -0.116855 -0.032230
