# stamp x y z yaw linear_v angular_v
2.056000 2.659882 -0.000008 -0.001657 0.000005 2.777741 0.000028
2.076000 2.715440 -0.000007 -0.001657 0.000005 2.777740 0.000020
2.096000 2.770997 -0.000007 -0.001657 0.000006 2.777740 0.000010
2.116000 2.826554 -0.000006 -0.001657 0.000006 2.777740 0.000012
2.136000 2.882111 -0.000006 -0.001657 0.000006 2.777739 -0.000009
2.156000 2.937668 -0.000006 -0.001657 0.000006 2.777739 -0.000007
2.176000 2.993225 -0.000005 -0.001657 0.000005 2.777739 -0.000005
2.196000 3.048782 -0.000005 -0.001657 0.000005 2.777739 -0.000004
2.216000 3.104339 -0.000005 -0.001657 0.000005 2.777739 -0.000004
2.236000 3.159896 -0.000005 -0.001657 0.000005 2.777740 -0.000000
2.256000 3.215454 -0.000004 -0.001657 0.000005 2.777740 -0.000001
2.276000 3.271011 -0.000004 -0.001657 0.000005 2.777741 -0.000031
2.296000 3.326568 -0.000005 -0.001657 0.000004 2.777739 -0.000053
2.316000 3.382125 -0.000005 -0.001657 0.000003 2.777739 -0.000048
2.336000 3.437682 -0.000006 -0.001657 0.000003 2.777740 0.000003
2.356000 3.493239 -0.000005 -0.001657 0.000003 2.777740 -0.000002
2.376000 3.548796 -0.000005 -0.001657 0.000003 2.777740 0.000000
2.396000 3.604353 -0.000005 -0.001657 0.000003 2.777741 0.000004
2.416000 3.659911 -0.000005 -0.001657 0.000003 2.777741 0.000002
2.436000 3.715468 -0.000004 -0.001657 0.000003 2.777741 -0.000006
2.456000 3.771025 -0.000004 -0.001657 0.000003 2.777741 -0.000005
2.476000 3.826582 -0.000004 -0.001657 0.000003 2.777741 -0.000005
2.496000 3.882139 -0.000004 -0.001657 0.000003 2.777741 -0.000005
2.516000 3.937696 -0.000004 -0.001657 0.000003 2.777741 -0.000005
2.536000 3.993253 -0.000003 -0.001657 0.000003 2.777741 -0.000004
2.556000 4.048811 -0.000003 -0.001657 0.000003 2.777741 -0.000004
2.576000 4.104368 -0.000003 -0.001657 0.000003 2.777741 -0.000004
2.596000 4.159925 -0.000003 -0.001657 0.000003 2.777741 -0.000003
2.616000 4.215482 -0.000003 -0.001657 0.000003 2.777741 -0.000003
2.636000 4.271039 -0.000003 -0.001657 0.000003 2.777740 -0.000036
2.656000 4.326596 -0.000003 -0.001657 0.000002 2.777740 -0.000032
2.676000 4.382153 -0.000004 -0.001657 0.000002 2.777740 -0.000018
2.696000 4.437710 -0.000004 -0.001657 0.000002 2.777740 -0.000004
2.716000 4.493268 -0.000004 -0.001657 0.000002 2.777740 -0.000006
2.736000 4.548825 -0.000004 -0.001657 0.000002 2.777740 0.000013
2.756000 4.604382 -0.000003 -0.001657 0.000002 2.777740 0.000011
2.776000 4.659939 -0.000003 -0.001657 0.000002 2.777740 0.000007
2.796000 4.715496 -0.000003 -0.001657 0.000002 2.777740 0.000003
2.816000 4.771053 -0.000003 -0.001657 0.000002 2.777740 0.000004
2.836000 4.826610 -0.000002 -0.001657 0.000002 2.777739 -0.000003
2.856000 4.882167 -0.000002 -0.001657 0.000002 2.777739 -0.000003
2.876000 4.937724 -0.000002 -0.001657 0.000002 2.777739 -0.000002
2.896000 4.993282 -0.000002 -0.001657 0.000002 2.777739 -0.000002
2.916000 5.048839 -0.000002 -0.001657 0.000002 2.777740 -0.000002
2.936000 5.104396 -0.000002 -0.001657 0.000002 2.777740 -0.000001
2.956000 5.159953 -0.000002 -0.001657 0.000002 2.777740 -0.000002
2.976000 5.215510 -0.000002 -0.001657 0.000002 2.777740 -0.000002
